last_traded_time,ltp,bid,ask,bid_price,ask_price,vol_traded_today,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,ltp,bid,ask,bid_price,ask_price,vol_traded_today,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price_2,open_2,close_2,high,low,ltp,bid,ask,bid_price,ask_price,vol_traded_today,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price_3,open_3,close_3,high,low,ltp_4,bid_price_4,ask_price_4,volume_4,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price_4,open_4,close_4,high_4,low_4,final_signal,result,datetime,open,high,low,close,non_zero_vol,non_zero_vol,non_zero_vol
01-04-2025 11:45,5.5,111750,79125,8.95,10.85,156000,51975,Y,5400,N,23497.62,23344.7,23350.2,23359,23330,0.9,3712200,2271525,0.9,0.9,1333875,117450,Y,-75450,N,43.73,15.25,16.15,16.15,15,-11.45,57375,85200,-10.45,-10.35,135075,0,Y,7425,N,188.22,398.4,386.95,407.55,382.6,79.75,79.4,87.95,20730,16470,N,-570,N,51443.73,51070.25,51150,51156,51050,BUY,reverse,01-04-2025 11:45,23199.1,23209.9,23190.3,23205.3,169,179,160
01-04-2025 11:50,-20.7,95850,109050,-19.2,-17.8,71625,10875,N,-2250,Y,23495.74,23355.7,23335,23357.6,23331,-1.35,3618450,2914650,-1.35,-1.35,1076250,-118875,YES,187500,YES,43.46,16.05,14.7,16.15,14.65,13.85,51750,59175,14.85,15.25,74625,-2025,Y,-750,YES,188.68,386.95,400.8,402.05,383.05,-62.4,-49.8,-52.05,11190,6870,N,690,N,51440.52,51157,51094.6,51168,51094.5,SELL,exc_loss,01-04-2025 11:50,23205.05,23207.2,23185.55,23188.05,162,180,143
01-04-2025 11:55,12,62400,108000,12,9.75,124200,8325,N,5775,N,23492.46,23335,23347,23350,23330.05,0.45,3425250,4284675,0.45,0.45,1047975,95775,Y,-96450,Y,43.19,14.75,15.2,15.7,14.2,-10.8,49350,66075,-10.1,-9.95,56550,12675,N,-1425,YES,189.02,400.8,390,405,386.5,43.75,43.4,40.05,4110,2280,N,-3420,N,51439.26,51094.7,51138.45,51145,51092.15,no signal,reverse,01-04-2025 11:55,23188.3,23201.65,23182.9,23197.25,162,180,120
01-04-2025 12:00,-15.4,89850,68925,-16.2,-17.6,117150,-300,YES,-3600,Y,23489.47,23347,23331.6,23350,23322.5,-0.85,4521300,4829025,-0.85,-0.85,998700,39300,N,99375,YES,42.92,15,14.15,15.55,13.85,17.3,93600,70125,15.75,15.8,134400,375,Y,450,N,189.87,389.85,407.15,413.95,388.65,-66.8,-59.2,-55.05,10140,-3240,N,3930,N,51436.16,51138.45,51071.65,51161.95,51065.5,no signal,reverse,01-04-2025 12:00,23196.45,23198.7,23173.1,23180.75,161,180,141
01-04-2025 12:05,16.55,55125,45525,14.35,16.75,122700,18900,N,-4500,Y,23486.5,23332.25,23348.8,23348.8,23325,0.95,4486125,6194775,0.9,0.85,1114650,-34425,YES,-106950,Y,42.64,14.15,15.1,15.1,13.85,-18.45,40500,58050,-17.15,-16.7,58875,-10050,Y,4500,N,190.24,407.15,388.7,410,388.7,47.25,46.15,36.35,5790,-13200,N,-26310,N,51434.36,51071.65,51118.9,51120,51071.65,BUY,exc_loss,01-04-2025 12:05,23180.6,23192.8,23177.2,23192.25,132,180,122
01-04-2025 12:10,15.45,59625,58050,13.55,14.1,129150,17025,N,-15375,Y,23483.88,23345.9,23361.35,23370.95,23342.05,0.6,3721950,4541625,0.5,0.5,1339350,19725,Y,-84825,YES,42.32,15,15.6,16,14.35,-13.15,59625,65475,-14.9,-15,93150,-3150,N,4875,N,190.76,388.7,375.55,392.2,369,45,35.35,39.1,9210,90,N,4560,N,51431.98,51125,51170,51175,51105.25,no signal,not_triggered,01-04-2025 12:10,23192.25,23216.25,23191.8,23209.9,147,180,142
01-04-2025 12:15,31.1,72600,89100,31.3,31.05,130275,6450,N,-4350,N,23481.84,23363.9,23395,23395.5,23360.3,1.85,2816925,3068550,1.8,1.85,1908750,-31425,YES,-38400,YES,41.9,15.45,17.3,17.9,15.4,-32,79500,76125,-31.2,-31.35,170250,9825,N,7875,N,191.57,374.25,342.25,376.4,342.15,55.05,61.95,59,20280,-7710,N,2010,N,51428.02,51170,51225.05,51234.3,51168.25,no signal,reverse,01-04-2025 12:15,23209.25,23246.65,23209.25,23244.55,159,181,161
01-04-2025 12:20,-31.5,63825,55575,-30.8,-31.4,32775,6525,N,4125,N,23481.28,23395,23363.5,23395,23354,-2.65,2999925,2806800,-2.7,-2.75,1369275,-33600,YES,24000,YES,41.59,17.25,14.6,17.25,13.9,32,64725,82050,31.25,31.4,96825,2100,Y,-12000,YES,192.07,342.9,374.9,380,342.9,-45.75,-45.65,-47.05,10110,21060,N,5070,N,51425.89,51229,51183.25,51234,51163.15,SELL,reverse,01-04-2025 12:20,23245,23245.6,23202,23207.6,127,179,155
01-04-2025 12:25,1.85,64200,66900,4.95,2.5,34575,4350,N,6075,N,23480.69,23363.15,23365,23383.45,23357.45,0.5,2901150,2558550,0.55,0.55,1041900,105750,Y,85800,YES,41.35,14.45,14.95,16.05,14.45,1.6,54900,84150,0.45,0.6,120150,1200,Y,-825,N,192.67,372.65,374.25,376.9,355.45,-11.4,-18.1,-14.1,7950,-2040,N,4110,N,51424.27,51183.25,51171.85,51225,51160,no signal,reverse,01-04-2025 12:25,23207.6,23229.9,23207.45,23213.9,113,180,136
01-04-2025 12:30,17.25,58575,90900,17.5,23.55,59400,-27375,YES,8325,N,23479.82,23365,23382.25,23395,23365,0.75,2452200,2035125,0.95,0.95,1519725,7275,N,-52500,Y,41.02,14.8,15.55,17.6,14.75,-23.4,75600,85950,-22.1,-22,89700,-12975,Y,2025,N,193.08,374.25,350.85,374.25,342.2,62.35,60.3,54.35,7290,6870,N,-4470,N,51423.01,51171.85,51234.2,51240,51171,no signal,reverse,01-04-2025 12:30,23214.35,23244.65,23213.8,23232.7,125,180,145
01-04-2025 12:35,9.5,54450,91350,15.15,13.35,44400,-55125,YES,24225,N,23479.23,23386.5,23396,23403.5,23372.2,0.95,2655075,2344800,0.9,0.95,1504050,46200,Y,3600,YES,40.71,15.65,16.6,17.3,14.8,-16.25,72225,74025,-15.6,-15.55,105000,11700,YES,16950,N,193.53,350.65,334.4,362.6,331.9,28.15,22.25,28.4,43500,-6900,N,2250,N,51416.52,51234.2,51262.35,51270,51201,SELL,win,01-04-2025 12:35,23232.95,23246.95,23222.75,23240.35,121,180,150
01-04-2025 12:40,-20.55,70500,45225,-20.2,-21.55,43275,-1875,Y,-3000,Y,23478.67,23395.8,23375.25,23404.6,23375.25,-1.65,2577825,2787225,-1.45,-1.45,1497600,53025,N,47550,YES,40.41,16.35,14.7,16.9,14.7,19.95,71700,64200,18.25,18.2,84600,-7050,Y,-20325,YES,193.9,337.2,357.15,357.55,331.35,-42.4,-32.6,-43.75,62970,1890,N,-1050,N,51408.01,51262.35,51219.95,51273,51215,BUY,reverse,01-04-2025 12:40,23240.95,23252.25,23227.2,23228.05,113,180,136
01-04-2025 12:45,-11.8,92700,92025,-10.65,-7.45,45675,-27150,YES,-9450,Y,23477.93,23375.25,23363.45,23383.6,23358.1,-0.3,3662175,3047475,-0.25,-0.25,1226325,3150,N,25050,N,40.15,14.7,14.4,15.35,13.6,11.55,70575,76125,10.95,10.75,67125,-2400,N,75,Y,194.23,356.8,368.35,375.95,352,-40.3,-46.8,-44.3,60480,17070,N,-13440,N,51397.47,51215,51174.7,51227.95,51143.7,no signal,win,01-04-2025 12:45,23227.55,23233.2,23207.55,23213.7,111,180,141
01-04-2025 12:50,-0.45,73500,72750,-0.9,-4.25,33225,16800,Y,7350,N,23477.36,23363.45,23363,23378,23354,-0.45,3146025,2063175,-0.4,-0.35,749100,63675,Y,-19275,Y,39.99,14.5,14.05,14.9,13.6,3.2,61725,56775,3.65,3.65,49125,-975,N,-1950,YES,194.47,368.35,371.55,379.9,357.4,-0.15,10.95,6.65,36150,-6360,N,390,N,51391.35,51174.7,51174.55,51192.3,51150,no signal,win,01-04-2025 12:50,23213.2,23224.5,23202.35,23209.9,91,179,118
01-04-2025 12:55,-13,66750,74925,-12.15,-13,52125,-5850,YES,-4725,Y,23476.37,23363,23350,23365,23340.25,-0.65,3604950,2510925,-0.6,-0.65,1079100,-51825,YES,11625,YES,39.77,14,13.35,14.15,12.85,11.05,48000,62175,11.25,11.6,66375,-2250,Y,-450,N,194.83,371,382.05,390,368.45,-15.85,-17.15,-24.55,6090,19740,N,6450,N,51390.18,51162,51146.15,51169.5,51124.5,no signal,win,01-04-2025 12:55,23209.35,23211.3,23189.65,23194.6,107,180,125
01-04-2025 13:00,-19,45825,83925,-19.65,-20.15,66375,-9975,YES,-8775,Y,23475,23350,23331,23350,23328,-0.45,4642275,3357000,-0.45,-0.5,1178100,-69975,YES,40350,YES,39.52,13.4,12.95,13.55,12.65,17.65,58875,69600,19.75,19.75,101325,3150,N,-7125,YES,195.41,381.85,399.5,402.4,378.65,-45.1,-41.05,-44,9930,750,N,-3450,N,51388.17,51146.15,51101.05,51147,51101,SELL,win,01-04-2025 13:00,23193.85,23196.6,23174.3,23175.65,131,179,135
01-04-2025 13:05,9,134775,77925,5.25,8.05,79200,13350,Y,16650,YES,23473.39,23330.35,23339.35,23345.05,23330.35,0.2,4161825,4216200,0.25,0.25,737025,45900,Y,20250,N,39.37,13,13.2,13.65,12.95,-4.95,46725,63750,-4.65,-4.4,48750,-525,Y,3150,N,195.69,399.85,394.9,401,389,23.3,23.3,37.25,6600,9810,N,6480,N,51386.91,51101.05,51124.35,51140,51101.05,BUY,reverse,01-04-2025 13:05,23176.1,23191.3,23175.95,23184.35,124,179,120
01-04-2025 13:10,5.85,52200,66750,9.95,9.9,70200,9975,N,5625,N,23472.07,23339.35,23345.2,23352.5,23332.1,0.25,4351650,3965250,0.45,0.45,739125,74025,Y,-53775,Y,39.22,13.15,13.4,14,12.95,-9.6,63225,57000,-11.2,-11.85,51225,2475,N,4125,N,195.97,394.9,385.3,400.05,380.6,15.85,10.9,27.65,25470,-13440,N,4350,N,51382.85,51139.15,51155,51180,51135,no signal,reverse,01-04-2025 13:10,23184.75,23199.55,23177.4,23192.45,111,179,117
01-04-2025 13:15,-23.2,116250,76575,-22.8,-25.45,75975,-64875,YES,-1875,Y,23470.51,23345.2,23322,23348.95,23312.85,-1.15,4252275,4231275,-1.05,-1.05,1004100,-33825,YES,27600,YES,39.01,13.45,12.3,13.7,12,20.85,51225,56550,21.55,21.45,70275,-1875,Y,-10575,YES,196.39,385.3,406.15,416.05,382,-55,-53.6,-66.45,29940,-26850,N,-14190,N,51377.57,51155,51100,51175.65,51082,SELL,exc_loss,01-04-2025 13:15,23192.15,23195.15,23159.65,23168.45,122,177,131
01-04-2025 13:20,-11,153525,91425,-12.7,-11,101325,-2625,Y,4800,N,23468.28,23322,23311,23326,23301,0.1,4213200,3562875,0.1,0.1,1179525,-12450,Y,-36075,Y,38.77,12.2,12.3,12.7,11.95,8.7,42900,54675,9.45,8.85,79875,-6300,Y,825,N,196.88,408.85,417.55,428.5,403.4,30,29.85,30.05,21120,-600,N,4740,N,51373.81,51100,51130,51139.95,51091,BUY,not_triggered,01-04-2025 13:20,23169.6,23174.75,23150.4,23160.9,134,180,129
01-04-2025 13:25,-6.8,82575,57375,-5.65,-7.3,177225,-15300,YES,6975,N,23464.43,23312,23305.2,23316.5,23301,0.05,2972625,2783175,0.05,0.05,720000,25050,Y,-23250,N,38.63,12.25,12.3,12.7,12.2,7.2,63975,47850,6.05,5.9,62850,-1800,N,0,YES,197.28,417.55,424.75,426.75,413.45,-10,-5,-10.9,21930,-9030,N,-2910,N,51370.06,51130,51120,51135,51097.85,no signal,im_loss,01-04-2025 13:25,23160.45,23165.25,23148.6,23154.55,154,177,116
01-04-2025 13:30,14,98925,48075,12.25,13.8,143700,2475,N,-74325,Y,23461.26,23305,23319,23319,23290,0.1,2923425,2927475,-0.05,-0.05,1164600,31875,N,-21750,N,38.39,12.2,12.3,12.5,11.55,-11.75,70125,51225,-12.1,-12.2,90225,-13800,Y,5400,N,197.87,424.75,413,441.75,413,0.95,9.85,8.7,14250,11670,N,-9090,N,51367.33,51120,51120.95,51135,51082.05,no signal,reverse,01-04-2025 13:30,23153.6,23163.15,23136.4,23163.15,159,181,142
01-04-2025 13:35,-0.7,170625,58800,2.75,-0.85,46500,28275,Y,14700,YES,23460.37,23319.65,23318.95,23326.1,23311,-0.15,4611000,3620850,-0.1,-0.1,698850,45225,N,-6750,N,38.26,12.35,12.2,12.6,11.85,1.3,47250,52650,-0.6,-0.7,48900,5250,N,525,YES,198.17,412.1,413.4,420,405.1,25.9,22,18.85,15030,4500,N,6840,N,51364.99,51120.95,51146.85,51149.95,51120.2,no signal,exc_loss,01-04-2025 13:35,23163.75,23171.9,23155.7,23163,136,178,120
01-04-2025 13:40,0.45,245550,96825,-1.1,0.55,61500,-7050,YES,-4650,Y,23459.27,23318.95,23319.4,23331.7,23314.9,0.45,5665425,5315925,0.45,0.45,737250,12300,N,-5475,N,38.12,12.2,12.65,13,12.15,2.9,61725,51450,1.55,1.7,54000,-1575,Y,1875,N,198.49,412,414.9,416.8,398.6,1.65,1.65,12.5,5310,720,N,22860,N,51364.28,51146.85,51148.5,51184,51145.25,no signal,reverse,01-04-2025 13:40,23163.55,23180.5,23161.5,23171.1,133,180,110
01-04-2025 13:45,-10.4,190050,67050,-10.15,-10.4,46575,1200,N,-975,N,23458.34,23319.4,23309,23321.85,23300,-0.45,3333150,3196425,-0.4,-0.45,814950,-18825,YES,-8475,Y,37.96,12.65,12.2,12.8,11.5,7.55,58275,39975,9,8.9,49200,-1125,N,-1350,YES,198.81,414.9,422.45,433.3,412.35,-20.55,-25.25,-33.3,13260,570,N,4650,N,51362.19,51148.5,51127.95,51161.1,51111.05,no signal,reverse,01-04-2025 13:45,23171.3,23172.25,23150.75,23161.35,124,175,108
01-04-2025 13:50,9.5,93675,60150,11.65,10,28125,-1050,YES,3750,N,23457.83,23309,23318.5,23324,23309,0.45,3134475,3213900,0.4,0.4,495525,10950,Y,10425,N,37.87,12.2,12.65,12.85,12.15,-10.35,57300,45300,-10.7,-10.85,44100,-975,N,-1425,YES,199.08,422.45,412.1,423.65,410,42.15,45.15,54.05,5190,1500,N,-1050,N,51361.52,51127.9,51170.05,51183.9,51127.9,no signal,reverse,01-04-2025 13:50,23161.3,23178.35,23160,23175,126,179,98
01-04-2025 13:55,-16.7,71100,137475,-19,-18.85,28950,4350,N,3675,N,23457.28,23318.5,23301.8,23324,23300.05,-1.05,3369075,3150975,-1.05,-1.1,625875,-87000,YES,89550,YES,37.75,12.6,11.55,12.8,11.55,20,40575,37725,20.55,21.05,43275,-1575,Y,825,N,199.36,411,431,431.2,408.6,-43.9,-43.85,-50.75,11940,30,N,4200,N,51359.79,51170.05,51126.15,51181.95,51120,no signal,im_loss,01-04-2025 13:55,23175.3,23177.15,23154.15,23154.75,108,177,92
01-04-2025 14:00,34.65,112125,184125,34,36.1,53100,12450,N,-4725,Y,23456.31,23301,23335.65,23337.55,23300,1.2,4552350,3965100,1.15,1.15,735675,298125,Y,-102750,Y,37.61,11.5,12.7,12.7,11.3,-34.25,40575,38025,-33.75,-34,37425,-8100,Y,150,YES,199.58,431,396.75,434.15,396.75,73.8,72.9,66.95,4590,5310,N,-6390,N,51359.2,51126.15,51199.95,51199.95,51126,BUY,reverse,01-04-2025 14:00,23154.5,23186.55,23150.45,23185.9,133,179,101
01-04-2025 14:05,-27,103125,96075,-27,-28.05,36375,-10575,YES,58275,YES,23455.67,23335.65,23308.65,23336.9,23303.15,-1.5,4589775,5069400,-1.55,-1.55,1203600,-256425,YES,81750,YES,37.38,12.55,11.05,12.65,10.95,25.15,44625,44025,22.75,22.6,48750,-825,N,1500,N,199.87,398.85,424,427.3,397.85,-50.2,-67.4,-64.95,13920,9180,N,-4320,N,51357.35,51199,51148.8,51199,51125,SELL,exc_loss,01-04-2025 14:05,23185.65,23186.8,23153.15,23156.95,118,178,103
01-04-2025 14:10,8.15,73575,80625,5.85,6.45,22875,8775,N,0,Y,23455.24,23308.65,23316.8,23318.5,23305,0.45,3508050,3706950,0.5,0.5,572100,91500,Y,-52650,Y,37.27,11,11.45,11.7,10.85,-4.15,39150,36825,-4,-4.1,20100,-2250,Y,2775,N,200,424,419.85,428.6,415.7,0.95,18.2,10.35,5040,0,N,-810,N,51356.65,51148.8,51149.75,51159.9,51121.1,BUY,reverse,01-04-2025 14:10,23157.3,23164.2,23150.3,23161.55,94,174,54
01-04-2025 14:15,-16.9,75000,68775,-19.55,-19.95,44700,2775,YES,11025,N,23454.36,23314,23297.1,23317,23292.35,-0.75,3600900,3558450,-0.75,-0.75,709125,-88950,YES,23250,YES,37.14,11.5,10.75,11.65,10.6,19.4,49125,35400,20.35,20.25,36300,3975,N,-6825,YES,200.23,418.45,437.85,442.65,417.45,-30.95,-28.75,-30.1,26670,2040,N,6420,N,51352.69,51159.95,51129,51159.95,51101.1,SELL,reverse,01-04-2025 14:15,23163.1,23163.45,23140.05,23142.3,131,178,106
01-04-2025 14:20,8.95,91650,63750,7.45,8,33075,-1350,YES,-2100,Y,23453.71,23297.05,23306,23311.45,23290,0.3,3658725,3656700,0.25,0.25,860775,68325,Y,-40575,Y,36.98,10.7,11,11.1,10.55,-13.9,59475,52125,-13.1,-13.25,23475,-3900,Y,3375,N,200.39,439.15,425.25,442.6,422.85,31.4,36.2,25.95,15900,4050,N,5670,N,51350.73,51124.05,51155.45,51170,51124.05,BUY,reverse,01-04-2025 14:20,23141.95,23158.7,23137.45,23153.3,122,179,97
01-04-2025 14:25,2.5,62025,65625,2.45,1.5,22725,-2325,YES,-1200,N,23453.29,23306,23308.5,23310.4,23300.75,-0.1,3579675,3719400,0,0,481275,34425,N,1200,YES,36.89,11,10.9,11.05,10.6,-4.35,45075,32550,-4.2,-4.15,11850,-525,N,375,YES,200.47,424.35,420,433.5,420,25.55,25.75,21,2700,-2940,N,-1650,N,51350.38,51155.45,51181,51181,51148,SELL,reverse,01-04-2025 14:25,23153.2,23156.7,23145.8,23154.75,94,174,49
01-04-2025 14:30,-4,68175,63675,-2,-2,44850,-8700,YES,-8175,Y,23452.51,23309.05,23305.05,23327.15,23304.8,-0.65,6282075,5473950,-0.5,-0.55,1047000,-90525,YES,82725,YES,36.7,10.9,10.25,11.45,10.25,2.4,58575,38175,0.45,0.1,46650,5925,N,-3375,YES,200.75,419.5,421.9,425,401.6,9.1,12.3,15.1,13380,-4440,N,9120,N,51349.21,51181,51190.1,51230,51177.45,SELL,exc_loss,01-04-2025 14:30,23154.55,23171.25,23150.25,23154.2,128,180,116
01-04-2025 14:35,10.95,69075,37725,8.75,9.05,32325,14250,Y,975,N,23451.91,23305.05,23316,23317,23298.05,0.4,5154225,4551825,0.3,0.35,1193700,125400,Y,-206850,Y,36.48,10.3,10.7,10.7,9.75,-8,63375,44925,-7.7,-7.6,54450,-1425,Y,1350,N,201.1,420.55,412.55,432,411,14.9,14.1,8.25,8460,4290,N,-2250,N,51348.33,51190.1,51205,51205,51153.05,BUY,reverse,01-04-2025 14:35,23154,23162.3,23143.65,23160.75,108,180,117
01-04-2025 14:40,2.85,65175,65550,2.3,0.05,32550,2475,YES,3525,N,23451.34,23316,23318.85,23318.85,23301.6,-0.2,4164600,3639225,-0.3,-0.25,804900,-84000,YES,-17025,YES,36.33,10.65,10.45,10.7,9.9,-3.55,64500,49875,-2.6,-2.7,34875,-6150,Y,2475,N,201.3,412.55,409,425,409,-6,-10.95,-6.65,7440,6750,N,3240,N,51347.64,51205,51199,51218.95,51168.65,SELL,reverse,01-04-2025 14:40,23160.65,23162.45,23147.4,23161.65,112,178,87
01-04-2025 14:45,-1.95,64425,55575,-4.6,-4.25,24450,8850,N,-825,Y,23450.9,23316.75,23314.8,23318,23306.5,-0.15,4055100,3488475,-0.2,-0.2,644850,-20925,Y,8475,YES,36.21,10.45,10.3,10.45,9.9,4,69825,40125,3.15,3.05,37500,-900,N,2175,YES,201.53,409,413,422.3,408.6,-12,-15.65,-13,7260,7440,N,14550,N,51346.93,51199,51187,51200,51174,no signal,reverse,01-04-2025 14:45,23161.35,23164.55,23151.65,23164.55,107,174,112
01-04-2025 14:50,-6.95,184500,123075,-5.55,-6.7,105600,-1050,YES,3675,N,23449.13,23313.05,23306.1,23324,23305,-0.8,4426500,3652500,-0.85,-0.8,1209300,-99675,YES,104100,YES,36,10.3,9.5,10.6,9.45,5.7,67500,39450,4.8,4.85,44625,525,N,-1800,YES,201.79,412.4,418.1,420.85,403.65,-16.95,-15.2,-15.9,12150,14280,N,3450,N,51345.78,51187,51170.05,51200,51160.1,SELL,exc_loss,01-04-2025 14:50,23164.85,23174.1,23154.85,23155.5,134,180,87
01-04-2025 14:55,6.7,59550,73350,7.1,8.85,28950,10050,N,13200,N,23448.65,23308,23314.7,23318,23305,0.2,3523050,3816600,0.2,0.2,1323525,-2596800,YES,-238650,Y,35.75,9.5,9.7,9.8,8.9,-6.95,66150,44925,-6.95,-7.1,32250,-126000,Y,-3600,YES,201.98,418.1,411.15,424,410.05,7.3,5.5,4.9,5580,4170,N,2970,N,51345.22,51170,51177.3,51189,51166.8,no signal,not_triggered,01-04-2025 14:55,23154.7,23163.2,23152.4,23161.3,105,181,73
01-04-2025 15:00,6.6,73050,165825,5.55,4.5,105825,4650,N,-17025,Y,23447.01,23314.7,23321.3,23329,23313.4,-0.05,4384725,3634050,-0.25,-0.25,1096650,2390325,Y,71925,YES,35.56,9.75,9.7,10,9.35,-9.75,63375,35250,-8.7,-8.7,71475,1583100,YES,6000,N,202.39,411.15,401.4,414.8,398.15,-12.3,-14.3,-15,10560,5310,N,12630,N,51344.12,51177.3,51165,51194,51150.05,no signal,reverse,01-04-2025 15:00,23161.85,23172.5,23154.75,23158.55,157,180,127
01-04-2025 15:05,15.15,85575,111375,13.3,14.65,167325,-10725,YES,-19350,Y,23444.65,23320.85,23336,23339.65,23317.9,1,8425200,8700675,0.8,0.85,1827525,192075,N,-127575,Y,35.24,9.65,10.65,10.65,9.25,-15.4,63150,47025,-13.65,-13.7,96900,0,Y,825,YES,202.89,401.4,386,405,386,10,10.75,10.25,21150,9030,N,15090,N,51341.86,51165,51175,51187.55,51149.95,no signal,reverse,01-04-2025 15:05,23159.75,23180.35,23158.65,23178,175,180,140
01-04-2025 15:10,-6.5,90825,158775,-9.85,-9.4,123300,-8475,N,-75,N,23443,23336.5,23330,23338.5,23324.15,-0.55,7990275,8989425,-0.5,-0.5,1232925,-194250,YES,147225,YES,35.03,10.65,10.1,10.75,9.75,7.25,42750,41625,6.9,7.2,44400,-3000,Y,-2400,YES,203.13,386,393.25,397.1,385.95,16.05,16.25,22,17280,4830,N,-11220,N,51340.36,51175,51191.05,51205,51175,SELL,win,01-04-2025 15:10,23178.15,23178.6,23169.9,23174.5,167,180,115
01-04-2025 15:15,-2.45,121350,187275,-2.9,-6.55,122550,-750,N,-1725,Y,23441.31,23325.9,23323.45,23330.6,23316.55,-0.75,7813050,8222925,-0.8,-0.85,2123550,-77100,Y,13800,N,34.68,10.2,9.45,10.35,9.1,0,40800,90900,-0.45,-0.8,90750,450,N,-1800,N,203.62,392,392,401.4,389,14.9,17.4,15,25950,-1410,N,-1380,N,51338.36,51195,51209.9,51220,51190.05,no signal,open_win,01-04-2025 15:15,23174.9,23177,23161,23171.9,176,180,125
01-04-2025 15:20,-15.05,131475,215550,-13.85,-15,121125,-15375,YES,-16275,Y,23439.58,23325,23309.95,23327.5,23307.6,-0.4,6619050,7602375,-0.35,-0.35,2066325,-54150,Y,-84975,Y,34.34,9.55,9.15,9.7,8.75,14.85,49650,86925,14.7,14.85,91500,18450,N,-6075,YES,204.12,391.85,406.7,413.1,391.75,-25,-29.05,-25,23490,-6000,N,-2910,N,51336.34,51210,51185,51211,51175.15,no signal,not_triggered,01-04-2025 15:20,23171.65,23171.75,23151.8,23156.5,173,181,155
01-04-2025 15:25,-1.25,122250,269775,0.15,5,319500,-98625,YES,-98100,Y,23435.3,23309.8,23308.55,23323,23308,-0.05,6957600,5146500,-0.2,-0.1,2096550,-926400,YES,-314700,Y,34,9.15,9.1,9.9,8.9,-0.6,56025,109575,-0.45,0.85,143175,-1624875,Y,-19725,YES,204.89,406.6,406,407.25,395.4,7,7.1,9,29820,-23910,N,-37680,N,51333.88,51184,51191,51199,51183.7,no signal,not_triggered,01-04-2025 15:25,23156.1,23182.3,23153.6,23179.7,180,181,143
02-04-2025 09:15,1.35,131625,90000,1.8,1.1,157275,-52050,N,100350,N,23340.63,23335.45,23336.8,23356.3,23331.2,3.25,219600,232575,2.9,2.9,6837000,529275,N,312900,N,63.66,59.35,62.6,69.8,59.2,3.15,114300,97050,3.85,3.95,1843350,237675,N,53775,N,139.97,136.45,139.6,144.3,129.8,71.15,62.75,51.9,53280,240,N,16470,N,51274.97,51223.5,51294.65,51348,51156.05,no signal,reverse,02-04-2025 09:15,23192.6,23250.6,23188.6,23202.85,139,132,118
02-04-2025 09:20,-18.15,118500,88425,-20.95,-20.85,181650,16425,Y,22500,N,23330.73,23336.8,23318.65,23338.75,23300.65,-4.9,301800,315300,-5.35,-5.4,6589950,110250,N,235500,N,61.73,62.8,57.9,63.65,54.1,17.1,152700,154125,19.15,19.2,5191950,-851475,Y,125925,Y,150.5,140.25,157.35,170.15,140.15,-57.85,-64.75,-62,24480,13920,N,9780,N,51265.41,51295.85,51238,51309.4,51189.1,BUY,win,02-04-2025 09:20,23205.1,23205.7,23158.45,23175.3,173,179,179
02-04-2025 09:25,61.75,94500,123300,58.45,60,165300,30375,N,-68025,Y,23339.51,23318.65,23380.4,23385.9,23318.65,20.5,392775,338475,19.65,19.8,11491200,121125,N,-232350,Y,66.12,58.75,79.25,80.8,58.3,-43.35,184800,184500,-42.45,-42.5,4660500,375,YES,130425,N,142.79,156.15,112.8,157.15,109.55,162,164.15,160.95,53130,8970,N,-12150,N,51288.5,51238,51400,51400,51238,no signal,exc_loss,02-04-2025 09:25,23177.45,23251,23176.85,23246.5,172,180,180
02-04-2025 09:30,34.9,117225,170925,34.15,34.45,228000,38775,N,26925,YES,23355.39,23377.15,23412.05,23414.85,23375,16.3,349500,381300,15.75,15.8,16542375,356400,Y,72225,YES,74.32,79.35,95.65,96.2,77.1,-19.6,248250,190575,-18.9,-18.9,6207525,188775,YES,232350,Y,129.62,113.2,93.6,116.65,93.2,83.7,77.7,79,73470,5250,N,15180,N,51340.25,51396.3,51480,51490,51380,no signal,exc_loss,02-04-2025 09:30,23246.3,23283.25,23245.95,23279.05,180,180,180
02-04-2025 09:35,-14,76500,145950,-11.7,-12.75,171750,96225,Y,-75300,Y,23363.44,23414.85,23400.85,23424,23384.5,-4.65,437775,373650,-4.95,-4.9,13959675,-154425,YES,239775,YES,78.25,95,90.35,100.45,81,6.2,353025,311175,6.75,6.65,8940450,211800,YES,143775,N,120.41,93.5,99.7,108.75,90.15,-33.05,-21.45,-23,30060,240,N,3540,N,51352.17,51488,51454.95,51488,51394.3,SELL,win,02-04-2025 09:35,23279.8,23293.65,23250.2,23269.6,176,181,181
