last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
07-11-2024 13:40,-24,-24.05,-23.1,-632675,-588.9,20625,-63025,YES,71775,YES,-2.47,24310.75,24286.75,07-11-2024 13:40,0.05,0.05,0.05,67530525,-17.3,101950,135150,Y,-632200,Y,0.55,0.6,0.6,0.5,-0.04,07-11-2024 13:40,15.9,14.6,15.1,17650,-199.4,12900,-241075,Y,1525,YES,395.55,411.45,411.45,394.9,0.64
07-11-2024 13:45,17.25,17.7,18.75,-130450,-845.4,22850,30375,Y,-55850,Y,-1.55,24286.75,24304,07-11-2024 13:45,-0.05,-0.05,-0.05,65232625,-17.35,98800,-488300,YES,374450,YES,0.6,0.55,0.6,0.5,-0.02,07-11-2024 13:45,-10.35,-8.85,-9.1,9200,-237.25,15925,-295600,Y,1500,YES,410.35,400,410.35,398,0.23
07-11-2024 13:50,8,8,6,-301825,-624.55,21850,29675,N,-4600,YES,-1.39,24304,24312,07-11-2024 13:50,0.05,0,0,234308750,-17.8,90425,370600,Y,161825,N,0.5,0.55,0.6,0.5,-0.07,07-11-2024 13:50,-7.25,-7.15,-7,25050,-221.7,16325,-560125,Y,-1150,YES,400,392.75,401.65,392.75,0.18
07-11-2024 13:55,2,-1.05,2,412550,-545.7,13750,-34325,YES,3350,N,-0.82,24312,24314,07-11-2024 13:55,0,-0.05,-0.05,123848225,-17.5,107125,-192225,YES,-29875,Y,0.5,0.5,0.55,0.45,-0.03,07-11-2024 13:55,2.7,1.8,1.3,3850,-220.25,17750,-15850,YES,5625,N,392.9,395.6,397.25,389,0.48
07-11-2024 14:00,1.25,3.05,0.9,-11725,-692.25,28025,3000,Y,33450,YES,-0.67,24314,24315.25,07-11-2024 14:00,0,0.05,0.05,163412425,-17.3,108025,335625,Y,-510825,Y,0.5,0.5,0.55,0.45,-0.04,07-11-2024 14:00,0.25,-1.65,-1.55,-4525,-223.15,14425,-543650,Y,3575,N,395.75,396,400.8,391.95,0.39
07-11-2024 14:05,-8.25,-6,-7.95,-182775,-566.15,31225,-325,YES,5200,N,-0.79,24315.25,24307,07-11-2024 14:05,-0.05,-0.05,-0.05,122527150,-16.8,119100,-804900,YES,460700,YES,0.5,0.45,0.55,0.4,-0.03,07-11-2024 14:05,4.85,5,4.8,-1850,-204.8,16450,-900,YES,850,YES,393.8,398.65,400.55,393.35,0.24
07-11-2024 14:10,10.2,10.2,11.15,46000,-362.1,20225,3325,N,-4900,Y,-0.83,24307,24317.2,07-11-2024 14:10,0,0,0,147877775,-17.15,119750,-594500,Y,-467475,Y,0.4,0.4,0.5,0.35,-0.05,07-11-2024 14:10,-6.65,-8.05,-7.8,33975,-194.6,17450,-398275,Y,1250,N,398.65,392,399.9,390.3,0.19
07-11-2024 14:15,-6.05,-5.9,-6.2,-15700,-590.45,19125,225,YES,167050,YES,-0.58,24317.05,24311,07-11-2024 14:15,0,-0.05,-0.05,178217875,-17.9,148850,-881950,YES,47950,YES,0.4,0.4,0.45,0.35,-0.06,07-11-2024 14:15,4.05,4.9,5.05,-5125,-204.6,11250,-1279525,Y,775,YES,392,396.05,398.15,390,0.13
07-11-2024 14:20,-9.5,-10.9,-9.5,343525,-440.1,25975,2800,N,109525,N,-0.96,24312.25,24302.75,07-11-2024 14:20,-0.1,-0.05,-0.05,171560425,-17.8,128675,-1335000,YES,600900,YES,0.45,0.35,0.45,0.35,-0.06,07-11-2024 14:20,7.05,7.4,7.35,-30625,-216.95,15025,-414650,YES,-5025,YES,395.95,403,405.35,395.6,0.25
07-11-2024 14:25,9.1,10.75,8,64400,-552.8,18675,5600,N,-1425,Y,-0.42,24302.8,24311.9,07-11-2024 14:25,-0.1,-0.1,-0.1,164193325,-17.2,126175,-1746025,YES,538125,N,0.35,0.25,0.4,0.25,-0.05,07-11-2024 14:25,-6,-5.6,-5.55,11125,-188.1,10375,-1168750,Y,5275,N,403,397,403,395.6,0.15
07-11-2024 14:30,-16.45,-15.8,-12.95,-20425,-551.1,23475,-2450,YES,4875,N,-0.57,24311.9,24295.45,07-11-2024 14:30,-0.1,-0.05,-0.05,354358200,-17.2,113900,-4362525,YES,-31175,Y,0.3,0.2,0.35,0.2,-0.08,07-11-2024 14:30,6.45,6.1,5.85,-13500,-188.9,22300,-800675,YES,-3475,YES,397,403.45,403.8,396.95,0.26
07-11-2024 14:35,5.55,8.75,5.9,-56775,-677.35,15525,34850,Y,-32125,Y,-0.32,24295.45,24301,07-11-2024 14:35,0,0,0,53310225,-17.95,104925,-1033300,Y,-327175,Y,0.2,0.2,0.25,0.2,-0.02,07-11-2024 14:35,-4.7,-3.15,-2.95,25800,-187.75,15300,-46325,YES,1775,N,403.45,398.75,404,398.5,0.23
07-11-2024 14:40,1,-1.7,-2.9,52600,-430.45,13700,-4225,YES,12800,YES,-0.34,24301,24302,07-11-2024 14:40,-0.05,-0.05,-0.05,309512675,-17.55,93225,-1928950,YES,-259000,YES,0.2,0.15,0.25,0.15,-0.04,07-11-2024 14:40,1.55,1.7,1.55,37525,-196.7,13875,-234725,Y,-6275,YES,398.75,400.3,403.1,396.9,0.15
