last_traded_time,date,ltp_1,bid_price_1,ask_price_1,volume_1,bid_ask_diff_1,bid_ask_pr_diff_1,last_traded_qty_1,tot_buy_qty_1,tot_buy_sig_1,tot_sell_qty_1,tot_sell_sig_1,avg_trade_price_1,ch_1,chp_1,high_1,low_1,ltp_2,bid_price_2,ask_price_2,volume_2,bid_ask_diff_2,bid_ask_pr_diff_2,last_traded_qty_2,tot_buy_qty_2,tot_buy_sig_2,tot_sell_qty_2,tot_sell_sig_2,avg_trade_price_2,ch_2,chp_2,high_2,low_2,ltp_3,bid_price_3,ask_price_3,volume_3,bid_ask_diff_3,bid_ask_pr_diff_3,last_traded_qty_3,tot_buy_qty_3,tot_buy_sig_3,tot_sell_qty_3,tot_sell_sig_3,avg_trade_price_3,ch_3,chp_3,high_3,low_3,final_signal
07-04-2025 10:10,04-07-2025,-6.3,-3.9,-1.2,24900,-173925,-1100.4,41475,375,N,5400,N,0.18,-6.3,-0.0247,25507,25488,-4.95,-4.9,-5.05,2822175,39375,-163,59025,-397500,YES,126975,YES,-0.13,-4.95,-2.7561,167.8,155.2,0.95,1.4,1.45,3166425,-40800,-133.75,60675,-11100,N,89475,Y,-0.22,0.95,0.697,140.55,130.75,no signal
07-04-2025 10:15,04-07-2025,-4,-0.3,-2.7,54225,-54375,-1016.1,41550,-1650,YES,-5475,Y,0.26,-4,-0.0157,25508.3,25486,-0.55,-0.95,-0.9,3049875,900,-139.3,52275,-24000,Y,38400,N,-0.22,-0.55,-0.3063,165.15,152.75,2.45,2.5,2.55,3839250,-23100,-124.15,54825,-19950,Y,-3300,YES,-0.22,2.45,1.7975,141.6,129.55,BUY
07-04-2025 10:20,04-07-2025,9.2,9.9,9.2,21300,-379725,-420.9,27075,150,N,16125,YES,0.2,9.2,0.0361,25505.9,25490.9,5.3,5.6,5.6,1811175,42150,-146.5,52200,51375,Y,2175,Y,-0.03,5.3,2.951,164.95,157.25,-7.05,-7.1,-7.15,2250075,121350,-126.65,55575,59925,YES,141825,Y,-0.21,-7.05,-5.1724,138.9,130.4,BUY
07-04-2025 10:25,04-07-2025,-3.5,-6,-4.3,25575,-37800,-744.6,30825,6525,N,49350,YES,0.28,-3.5,-0.0138,25509.7,25492.7,-4.25,-4.1,-4.1,2795325,-18600,-140.05,49200,9150,N,-8100,Y,-0.04,-4.25,-2.3663,167.3,156.3,3.1,3.2,3.15,3309525,123825,-118.7,54600,-108525,Y,-49425,YES,-0.32,3.1,2.2744,136.75,127.6,no signal
07-04-2025 10:30,04-07-2025,-3,-3,-2.3,15750,-51600,-735.8,31050,-1125,YES,-8400,Y,0.07,-3,-0.0117,25503.2,25491,-1.3,-0.9,-1,1935000,-97200,-128.5,47850,-34050,YES,54150,YES,-0.19,-1.3,-0.7238,161.45,154,-0.3,-0.45,-0.7,2374800,-12450,-120.15,53475,-4800,YES,77775,Y,-0.14,-0.3,-0.2201,137.9,132,SELL
07-04-2025 10:35,04-07-2025,14.9,14.9,13.9,45750,514725,-862.5,27150,3525,N,-12375,Y,0.54,14.9,0.0584,25512,25495.1,6.35,5.85,6.15,2019075,-59700,-131.15,48900,39900,Y,-37575,Y,-0.06,6.35,3.5356,164.2,156.2,-8.8,-8.85,-8.6,2900700,-56475,-111.85,48825,-86325,Y,164700,Y,-0.35,-8.8,-6.4563,134.95,125.4,BUY
07-04-2025 10:40,04-07-2025,0,0.3,0,22350,-52425,-672.7,25575,1725,YES,-3225,N,0.34,-1.78E-15,-3.47E-18,25513.5,25504.2,-1.35,-1.5,-1.7,1806150,-30150,-143.8,52275,38250,N,20400,YES,-0.03,-1.35,-0.7517,164.85,157.85,0.05,-0.1,-0.2,2011350,-161175,-110.25,52425,22125,YES,-67500,YES,-0.28,0.05,0.0367,129.6,124.35,SELL
07-04-2025 10:45,04-07-2025,-7.8,-4,-7.8,23475,-39075,-730.4,38250,-150,YES,7650,N,0.34,-7.8,-0.0305,25514.7,25504,-5.55,-5.6,-5.8,2185425,-18600,-124.2,49950,-59175,YES,32550,N,-0.08,-5.55,-3.0902,165.2,156,0.2,0.15,0.2,2066400,-66900,-90.3,50400,34875,N,30750,Y,-0.31,0.2,0.1468,128.2,123.55,no signal
07-04-2025 10:50,04-07-2025,4.3,3.4,3.3,29850,-124275,-878.7,42300,-5775,YES,1350,Y,0.31,4.3,0.0168,25510,25498,3.1,2.95,2.95,2357550,-153300,-132.3,52350,14700,Y,49725,N,-0.18,3.1,1.726,161.7,154.05,-0.3,-0.1,0.05,2138625,-72675,-111.1,59100,35850,N,-12225,YES,-0.29,-0.3,-0.2201,129.45,122.5,no signal
07-04-2025 10:55,04-07-2025,1.5,1.7,1.6,30375,-26325,-672.2,43725,-750,N,1125,Y,0.41,1.5,0.0059,25514.8,25506.7,2.95,2.75,2.8,1703925,-147450,-134.4,47475,6975,N,9825,N,-0.04,2.95,1.6425,163.5,157.7,-1.35,-1.35,-1.35,1571400,-76650,-101.85,53700,75,Y,4275,N,-0.22,-1.35,-0.9905,127.55,123.05,no signal
07-04-2025 11:00,04-07-2025,2,1,2.2,28650,-113025,-550.6,30075,3825,N,12150,N,0.4,2,0.0078,25516.8,25507,1.95,1.45,1.3,1849875,-750,-133.15,48150,77775,Y,11400,N,-0.01,1.95,1.0857,165.25,157.7,0.8,0.8,0.9,1895475,-189150,-95.85,54075,-68250,Y,17325,N,-0.27,0.8,0.5869,127.35,120.9,no signal
07-04-2025 11:05,04-07-2025,-11.1,-8.6,-9.6,17250,13275,-810.2,40050,13200,N,-5625,Y,0.19,-11.1,-0.0435,25514.8,25502.1,-5.95,-5.95,-6,1418700,-132000,-135.15,51150,-19650,YES,58725,YES,-0.03,-5.95,-3.3129,164.5,158.2,5.45,5.45,5.55,1703775,-113550,-105.3,56100,39225,YES,-134400,YES,-0.19,5.45,3.9986,130,124.45,SELL
07-04-2025 11:10,04-07-2025,7.3,8.2,7.3,14100,-103200,-928.2,30900,18150,N,15600,YES,0.14,7.3,0.0286,25514,25501.1,2.7,2.35,2.4,1511475,-72150,-124.85,50100,12600,Y,-20850,Y,-0.05,2.7,1.5033,162.3,157.65,-8.5,-8.5,-8.5,2474775,15975,-114.65,54750,-70200,Y,85350,Y,-0.31,-8.5,-6.2363,130.55,120.2,BUY
07-04-2025 11:15,04-07-2025,-10.2,-10,-6,30075,-225300,-508.1,33900,-5400,YES,16200,N,0.36,-10.2,-0.04,25513,25499,-4.75,-4.7,-4.6,1826400,6225,-134.9,52350,-139500,YES,94725,YES,-0.08,-4.75,-2.6448,162.75,154.45,3.2,3.2,3.25,2683800,-61500,-107.7,62400,-43125,YES,23400,N,-0.4,3.2,2.3478,125.95,118.4,SELL
07-04-2025 11:20,04-07-2025,-17.7,-17.8,-20.1,69525,17700,-1102.2,30600,-16650,YES,-21075,Y,-0.31,-17.7,-0.0694,25505,25475,-8.8,-9.5,-9.6,4438575,-48150,-136.6,55500,-127500,N,-45300,Y,-0.74,-8.8,-4.8998,156.65,142.2,9.1,9.85,9.9,6261300,-15150,-133.1,57225,36000,YES,-75150,YES,-0.21,9.1,6.6764,139.6,124.4,no signal
07-04-2025 11:25,04-07-2025,6.9,7,7.3,14775,69825,-986.8,23400,-6750,N,15750,YES,-0.09,6.9,0.0271,25492,25478,4.75,4.75,4.8,2022975,-36300,-145.5,60150,123375,Y,14175,YES,-0.31,4.75,2.6447,151.95,145.15,-5.95,-5.95,-5.8,2552550,-31800,-142.25,57825,-34275,Y,126975,Y,-0.11,-5.95,-4.3654,135.7,128.2,BUY
07-04-2025 11:30,04-07-2025,-5.8,-5.8,-6.8,26175,43575,-936.6,34275,-6000,N,4650,N,-0.13,-5.8,-0.0228,25493,25484,-3.95,-3.6,-3.55,1284600,101250,-146.6,66525,-49125,YES,126450,YES,-0.18,-3.95,-2.1993,151.25,146.7,4.2,4,4.05,2112150,-99675,-134.1,67725,239550,YES,55875,N,-0.1,4.2,3.0814,134.2,128.85,SELL
07-04-2025 11:35,04-07-2025,-20.6,-20.4,-19.9,77475,-13950,-846.4,32400,49650,Y,-5550,Y,-1.19,-20.6,-0.0807,25484.2,25461,-7.35,-7.65,-7.65,3457500,162300,-140.6,61725,-263025,YES,-450,Y,-0.74,-7.35,-4.0925,147.55,137.45,13.2,13.15,13.15,7327050,-160800,-161.1,62175,82725,N,-331725,YES,0.32,13.2,9.6845,147.2,133.6,BUY
07-04-2025 11:40,04-07-2025,-23,-26.6,-23.1,288600,-61500,-1338.3,42975,-3825,YES,-5250,N,-7.98,-23,-0.0901,25465.5,25430.1,-9.75,-10,-9.9,5024925,124800,-136,60675,1950,Y,27525,YES,-1.55,-9.75,-5.4287,139.8,125,10.95,10.75,11.05,11054250,-208425,-180.6,62700,-39825,Y,-391125,YES,1.64,10.95,8.0337,165.25,145.45,SELL
07-04-2025 11:45,04-07-2025,-8.8,-9.3,-8.3,242025,3075,-1520.1,37425,8025,N,34200,YES,-7.32,-8.8,-0.0345,25440,25411,-4.4,-4.2,-4.2,4780950,-72000,-136.75,67650,2700,N,31425,N,-1.76,-4.4,-2.4499,128.3,116.65,7.4,7.15,7.2,9240600,-10875,-188.1,58725,-181050,Y,-121350,Y,1.99,7.4,5.4292,179.4,159.6,no signal
07-04-2025 11:50,04-07-2025,-1.5,-0.5,0.2,42300,72975,-818.4,30900,36825,Y,13425,N,-1.03,-1.5,-0.0059,25435,25415,-1.65,-1.4,-1.4,2481600,-5400,-132.55,64050,98925,Y,93450,YES,-0.82,-1.65,-0.9187,125.1,118.9,-1.1,-0.4,-0.5,4007025,-27300,-182.4,61575,-79200,YES,14250,Y,0.69,-1.1,-0.807,175.65,158.6,BUY
07-04-2025 11:55,04-07-2025,-8.7,-7,-6.8,65775,-19275,-803,33525,24150,N,-3150,Y,-1.69,-8.7,-0.0341,25431.2,25416,-1.85,-2.1,-2.05,2123400,-181275,-129,73575,22575,N,77025,N,-0.72,-1.85,-1.03,123.15,117.8,3.05,2.95,2.95,3176700,-94725,-192.4,61275,33450,YES,90000,Y,0.57,3.05,2.2377,172.55,162.9,no signal
07-04-2025 12:00,04-07-2025,2.3,2.1,0.4,48300,-280800,-766.1,33525,19125,N,-375,N,-1.13,2.3,0.009,25435,25417.9,0.25,-1,-0.75,2049225,68400,-123.15,69675,19125,N,-37950,Y,-0.65,0.25,0.1392,124.6,118.35,-2.7,-1.45,-1.45,2771025,-12225,-176.2,56925,-38850,Y,12300,N,0.42,-2.7,-1.9809,171.5,159.05,no signal
07-04-2025 12:05,04-07-2025,11.6,11.8,13,84225,1950,-912.1,36300,-6075,YES,23100,YES,-1.98,11.6,0.0455,25438.4,25410,3.1,2.9,2.9,3331725,48225,-131.5,75525,-77700,YES,-7575,YES,-1.04,3.1,1.7261,125.4,112.7,-5.55,-5.2,-5.25,3398700,50250,-182.9,64050,-40725,Y,-65700,YES,0.5,-5.55,-4.0719,175.4,157.15,SELL
07-04-2025 12:10,04-07-2025,3.1,3.1,3.1,65250,-205725,-906.1,37725,11550,N,-5475,Y,-1.1,3.1,0.0122,25439.3,25426.2,1.4,2.1,2.1,2048175,-142650,-132.15,67800,84150,Y,7425,N,-0.54,1.4,0.7795,125.9,120.35,-2.95,-3.8,-3.85,2317575,91650,-180.85,62325,6525,YES,72525,Y,0.23,-2.95,-2.1644,163.7,154.65,BUY
07-04-2025 12:15,04-07-2025,3,2.7,3,62775,131100,-861.7,36000,-12150,YES,7575,N,-0.82,3,0.0118,25444.4,25431.5,0.65,1,1,2198550,-114075,-130.95,66975,20475,N,-10875,Y,-0.52,0.65,0.3619,129,123.35,-0.2,-0.3,-0.35,2036100,-16800,-171,62400,536100,YES,62625,N,0.16,-0.2,-0.1468,161.5,152.15,no signal
07-04-2025 12:20,04-07-2025,4,5.4,5.4,26100,-199200,-1048.8,36750,7050,N,17850,N,-0.34,4,0.0157,25442.5,25433.4,1.35,1.55,1.6,1498050,-86775,-133.65,67275,18750,N,18750,YES,-0.33,1.35,0.7517,129,124.05,-0.25,-0.65,-0.55,1482975,33300,-162.65,63825,141975,N,41325,N,0.13,-0.25,-0.1835,160.75,154.1,no signal
07-04-2025 12:25,04-07-2025,0,-2.6,-3.7,18150,5700,-1238.7,30900,4800,N,-3525,Y,-0.24,0,0,25441.1,25431.1,-2.1,-2.45,-2.5,1229775,-100875,-142.35,69750,6525,N,50325,YES,-0.28,-2.1,-1.1693,127.45,123.5,0.3,0.85,0.7,1432725,5475,-175.8,63150,16050,N,-16200,YES,0.14,0.3,0.2202,162.45,156.6,no signal
07-04-2025 12:30,04-07-2025,13,13.4,10.8,43800,-26325,-932.5,31350,-12450,YES,-3000,N,-0.37,13,0.051,25454.3,25436.5,4.85,4.85,4.85,2538750,-116550,-138.7,66075,-25800,YES,-139050,Y,-0.47,4.85,2.7005,133,124.65,-4.5,-4.7,-4.8,2460000,119400,-162.45,67200,-72675,Y,17625,Y,0.13,-4.5,-3.3016,159.05,149.55,no signal
07-04-2025 12:35,04-07-2025,-8.4,-7,-5.7,22725,-15075,-656.5,32400,1725,N,24975,YES,-0.25,-8.4,-0.0329,25449.4,25433,-3.85,-4.15,-4.15,2185650,5325,-140.35,68775,675,Y,102225,YES,-0.48,-3.85,-2.1437,129.35,122.1,2.45,2.4,2.5,2569500,-96525,-179.55,66300,-16050,YES,-6075,YES,0.22,2.45,1.7975,161.9,154,SELL
07-04-2025 12:40,04-07-2025,-1.9,-1.9,-0.2,17775,-37425,-726.2,30000,27600,Y,7050,N,-0.17,-1.9,-0.0075,25448,25436,0.45,0.3,0.45,1148400,-120000,-146.7,71700,25650,Y,47850,N,-0.23,0.45,0.2506,128.45,124.25,-0.3,-0.25,-0.2,1010625,33825,-166.65,68100,30825,YES,13050,N,0.07,-0.3,-0.2201,158.85,154.2,no signal
07-04-2025 12:45,04-07-2025,-1.1,-1,-0.5,26775,-26175,-990.3,25200,6150,N,-11100,Y,-0.27,-1.1,-0.0043,25449.4,25435.7,-0.8,-0.75,-0.8,1412025,-64800,-134,62625,-37425,YES,43125,N,-0.29,-0.8,-0.4454,129.2,121.4,-0.35,-0.25,-0.3,1477500,87600,-165.9,67650,-13350,Y,23250,N,0.1,-0.35,-0.2568,159.7,150.75,no signal
07-04-2025 12:50,04-07-2025,-2.5,-2.5,-1.4,13650,414525,-890.3,25800,12300,N,5775,N,-0.16,-2.5,-0.0098,25443.8,25435,-0.2,-0.25,-0.2,1037250,-93525,-131.65,67500,42675,Y,-825,Y,-0.22,-0.2,-0.1114,125.45,122.05,0.55,0.8,0.8,1446375,17400,-175.15,69375,10800,YES,1875,YES,0.11,0.55,0.4035,160.6,155.95,no signal
07-04-2025 12:55,04-07-2025,5.5,5.1,1.4,11400,7425,-995.6,38250,-4875,YES,1275,Y,-0.12,5.5,0.0216,25445,25435.4,0.3,0.35,0.35,1062300,-128025,-134.15,70125,3525,N,-30600,Y,-0.21,0.3,0.167,127.95,122.6,-0.2,-0.2,-0.25,1114950,-89025,-165.2,69225,6150,N,50475,Y,0.08,-0.2,-0.1467,160.35,153.05,BUY
07-04-2025 13:00,04-07-2025,5.5,7.5,6.8,17850,310575,-1356.5,40275,64575,Y,-7500,Y,-0.2,5.5,0.0216,25448,25435,4.4,4.55,4.6,1144650,50175,-128.15,68850,25950,Y,-51675,Y,-0.22,4.4,2.4498,128.65,122,-4.55,-4.85,-4.8,1111725,-202650,-162.5,62925,-30900,Y,73950,Y,0.07,-4.55,-3.3382,160.15,152.6,BUY
07-04-2025 13:05,04-07-2025,-5.5,-4.6,-2.1,16350,-68175,-905.1,31350,-4500,YES,-150,N,-0.13,-5.5,-0.0216,25453.2,25440.5,-2.65,-2.9,-3,1750500,84600,-137.1,65025,1200,YES,51525,YES,-0.31,-2.65,-1.4755,130.7,123.35,1.1,0.8,0.75,1798050,-102825,-160,66300,-26925,N,-21150,YES,0.08,1.1,0.807,155.9,147.75,SELL
07-04-2025 13:10,04-07-2025,11.1,11.5,11.9,22125,-21900,-1180.2,38325,9600,N,-225,Y,-0.14,11.1,0.0435,25458.9,25438.6,4.4,4.4,4.4,2219775,16875,-132.7,70500,21375,Y,-40500,Y,-0.35,4.4,2.4499,132.05,122.7,-6,-5.7,-5.9,2077575,101700,-153.35,64200,-39300,Y,35625,Y,0.06,-6,-4.4021,156.95,145,BUY
07-04-2025 13:15,04-07-2025,-9.6,-6.8,-10.8,21600,-32550,-1138.5,34500,11925,N,-14025,Y,-0.16,-9.6,-0.0376,25457.8,25440.6,-5.8,-5.8,-5.95,1811625,40950,-137.05,66300,-5250,YES,84375,YES,-0.32,-5.8,-3.2294,130.8,122.7,5.4,5.45,5.45,1588050,-84300,-147.55,70050,81000,YES,-62550,YES,0.06,5.4,3.9618,155,147.15,SELL
07-04-2025 13:20,04-07-2025,5.6,5.7,5.6,17325,-56250,-936.8,34500,3825,N,-5550,N,-0.13,5.6,0.022,25450.1,25440.6,3.3,3,3.25,1127250,-74850,-130.65,73425,4425,N,-27300,Y,-0.19,3.3,1.8374,128.25,124,-4.05,-3.55,-3.5,1236225,48525,-155.15,67200,-11250,Y,79725,Y,0.04,-4.05,-2.9714,154.25,149.1,BUY
07-04-2025 13:25,04-07-2025,-3.1,-3,-3.9,12600,-18075,-1013.8,42300,-1650,YES,22725,YES,-0.08,-3.1,-0.0121,25455,25443,-1.75,-2.1,-2.15,1194150,67050,-135.4,69300,13050,N,10500,YES,-0.18,-1.75,-0.9744,130.25,125.25,2.75,2.75,2.85,1153275,-135825,-159.45,66750,21225,YES,-57225,YES,0.03,2.75,2.0176,152.8,147,SELL
07-04-2025 13:30,04-07-2025,7.6,4.4,7.5,26625,-100875,-753.4,30825,9975,N,-3900,Y,-0.18,7.6,0.0298,25456,25442,4.15,4.1,4.2,1382325,120975,-140.4,62175,56550,Y,14100,N,-0.2,4.15,2.3107,131.4,124.55,-4.9,-4.5,-4.5,1316775,53025,-156.8,64050,-19275,Y,79200,Y,0.03,-4.9,-3.595,154.45,146.55,BUY
07-04-2025 13:35,04-07-2025,-2.7,-1,-2.7,26250,-416475,-849.9,32025,0,YES,-5175,Y,-0.11,-2.7,-0.0106,25459.1,25450,-2.3,-2.35,-2.3,1946775,25875,-149.45,71850,-11400,YES,54975,YES,-0.26,-2.3,-1.2806,132.35,127,0.65,0.75,0.7,1914000,-66750,-155.4,77175,4275,YES,-52425,YES,0.02,0.65,0.4769,149.1,142.7,SELL
07-04-2025 13:40,04-07-2025,2.1,-1.4,2.1,12825,66375,-751,29850,5625,N,525,N,-0.07,2.1,0.0083,25457.7,25447.3,0.65,0.65,0.6,1432800,-24075,-133.7,72225,11025,Y,-7650,Y,-0.2,0.65,0.3619,130.3,125.6,-1.35,-1.3,-1.35,1531875,264000,-148.25,64575,7650,N,54450,Y,0.02,-1.35,-0.9905,150.35,144.35,BUY
07-04-2025 13:45,04-07-2025,-0.6,4,1,12375,13425,-998.9,31425,-8100,YES,-14550,Y,-0.07,-0.6,-0.0024,25456,25445,1.25,1.8,1.95,1367925,2025,-144.05,65250,-33525,YES,-9900,Y,-0.2,1.25,0.696,130.45,125,-1.3,-1.9,-1.8,1381200,-81750,-163.75,67350,-41775,Y,36000,N,0.02,-1.3,-0.9538,150.65,145.1,no signal
07-04-2025 13:50,04-07-2025,0.1,1.3,-0.5,12750,-64500,-683.5,31425,-5400,N,-1500,N,-0.05,0.1,0.0004,25460,25451.3,-0.45,-0.9,-1.05,1710000,-24675,-139.6,71175,32550,Y,30075,YES,-0.21,-0.45,-0.2506,131.7,126.75,0.35,0.35,0.35,1612875,-233775,-158.9,67950,30450,YES,-2025,YES,0,0.35,0.2568,147.65,141.85,SELL
07-04-2025 13:55,04-07-2025,13,13,17,42600,-8025,-551.4,31200,8925,N,-34950,Y,-0.03,13,0.0509,25475,25448,7.2,7.15,7.05,2938425,-250200,-143.8,68775,31875,N,-251475,Y,-0.3,7.2,4.009,137.6,126,-7.75,-7.75,-7.65,2879400,-38550,-159.15,69975,-183600,Y,-37050,YES,-0.05,-7.75,-5.686,149.65,136.25,BUY
07-04-2025 14:00,04-07-2025,-15.2,-13.6,-15,30675,-36225,-1024.6,29475,12600,N,6300,YES,-0.08,-15.2,-0.0595,25475,25443,-7.8,-7.65,-7.65,4026450,-74925,-144.6,64575,-74250,YES,106050,YES,-0.42,-7.8,-4.343,139,124.45,6.8,6.4,6.4,3700500,61350,-151.05,67875,109800,YES,-78600,YES,-0.01,6.8,4.989,150.8,135.15,SELL
07-04-2025 14:05,04-07-2025,4.6,5.8,6.6,31125,-128550,-1130.5,30450,-58950,YES,53250,YES,-0.06,4.6,0.018,25468.7,25455,4.4,3.4,3.4,2041125,32550,-142.95,68325,17550,Y,43875,N,-0.2,4.4,2.4499,134.9,128.1,-3.7,-3.2,-3.25,2120850,65400,-147.4,61875,76275,N,60675,Y,-0.04,-3.7,-2.7146,145.25,138.45,no signal
07-04-2025 14:10,04-07-2025,1.7,3.9,1.8,35025,-248250,-861.7,29550,17775,Y,5700,N,-0.07,1.7,0.0066,25469.1,25452.7,1.1,1.15,1.2,1892175,-74400,-144.6,65925,55200,Y,-42075,Y,-0.16,1.1,0.6125,136,130,0.6,0,-0.1,1463100,-26175,-144.4,72300,-559875,Y,21900,N,-0.03,0.6,0.4402,143.15,137.85,BUY
07-04-2025 14:15,04-07-2025,-4.1,-2,-3.5,37425,-336150,-541.2,28650,-6900,YES,2100,Y,-0.07,-4.1,-0.0161,25466.1,25453.9,-0.4,0.1,0.05,1696575,-104250,-143.8,71175,-19050,YES,41475,YES,-0.15,-0.4,-0.2228,134.6,129.3,-0.5,-1.35,-1.35,1677150,-19800,-152.45,66000,7050,YES,13200,N,-0.03,-0.5,-0.3668,144.65,138.6,SELL
07-04-2025 14:20,04-07-2025,-2,-2.9,-3,40350,-133425,-684.7,46275,-8850,YES,-13875,Y,-0.08,-2,-0.0078,25464,25452.1,-1.25,-1,-0.9,1912650,-321150,-140.4,73200,-22725,YES,49275,N,-0.19,-1.25,-0.696,133,127.5,0.65,0.45,0.45,1830150,-13275,-145.8,68100,-36900,Y,-14925,YES,-0.01,0.65,0.4769,146.85,140.1,SELL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
