last_traded_time,ltp,bid_price,ask_price,bid_ask_pr_diff_1,bid_size1,ask_size1,volume_1,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_1,low_1,open_1,close_1,ltp,bid_price,ask_price,bid_ask_pr_diff_2,bid_size2,ask_size2,volume_2,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_2,low_2,open_2,close_2,ltp,bid_price,ask_price,bid_ask_pr_diff_3,bid_size3,ask_size3,volume_3,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_3,low_3,open_3,close_3,ltp,bid_price,ask_price,bid_ask_pr_diff_4,bid_size4,ask_size4,volume_4,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_4,low_4,open_4,close_4,final_signal,result,datetime,open,high,low,close
01-04-2025 13:40,0.45,-1.1,0.55,1.65,245550,96825,61500,-7050,YES,-4650,Y,23331.7,23314.9,23318.95,23319.4,0.45,0.45,0.45,1.78E-15,5665425,5315925,737250,12300,N,-5475,N,13,12.15,12.2,12.65,2.9,1.55,1.7,0.15,61725,51450,54000,-1575,Y,1875,N,416.8,398.6,412,414.9,1.65,1.65,12.5,10.85,13590,23190,5310,720,N,22860,N,51184,51145.25,51146.85,51148.5,no signal,reverse,01-04-2025 13:40,23163.55,23180.5,23161.5,23171.1
01-04-2025 13:45,-10.4,-10.15,-10.4,0.25,190050,67050,46575,1200,N,-975,N,23321.85,23300,23319.4,23309,-0.45,-0.4,-0.45,0.05,3333150,3196425,814950,-18825,YES,-8475,Y,12.8,11.5,12.65,12.2,7.55,9,8.9,0.1,58275,39975,49200,-1125,N,-1350,YES,433.3,412.35,414.9,422.45,-20.55,-25.25,-33.3,8.05,14310,59280,13260,570,N,4650,N,51161.1,51111.05,51148.5,51127.95,no signal,reverse,01-04-2025 13:45,23171.3,23172.25,23150.75,23161.35
01-04-2025 13:50,9.5,11.65,10,1.65,93675,60150,28125,-1050,YES,3750,N,23324,23309,23309,23318.5,0.45,0.4,0.4,0,3134475,3213900,495525,10950,Y,10425,N,12.85,12.15,12.2,12.65,-10.35,-10.7,-10.85,0.15,57300,45300,44100,-975,N,-1425,YES,423.65,410,422.45,412.1,42.15,45.15,54.05,8.9,12360,14400,5190,1500,N,-1050,N,51183.9,51127.9,51127.9,51170.05,no signal,reverse,01-04-2025 13:50,23161.3,23178.35,23160,23175
01-04-2025 13:55,-16.7,-19,-18.85,0.15,71100,137475,28950,4350,N,3675,N,23324,23300.05,23318.5,23301.8,-1.05,-1.05,-1.1,0.05,3369075,3150975,625875,-87000,YES,89550,YES,12.8,11.55,12.6,11.55,20,20.55,21.05,0.5,40575,37725,43275,-1575,Y,825,N,431.2,408.6,411,431,-43.9,-43.85,-50.75,6.9,13110,13440,11940,30,N,4200,N,51181.95,51120,51170.05,51126.15,no signal,im_loss,01-04-2025 13:55,23175.3,23177.15,23154.15,23154.75
01-04-2025 14:00,34.65,34,36.1,2.1,112125,184125,53100,12450,N,-4725,Y,23337.55,23300,23301,23335.65,1.2,1.15,1.15,1.78E-15,4552350,3965100,735675,298125,Y,-102750,Y,12.7,11.3,11.5,12.7,-34.25,-33.75,-34,0.25,40575,38025,37425,-8100,Y,150,YES,434.15,396.75,431,396.75,73.8,72.9,66.95,5.95,13320,14640,4590,5310,N,-6390,N,51199.95,51126,51126.15,51199.95,BUY,reverse,01-04-2025 14:00,23154.5,23186.55,23150.45,23185.9
01-04-2025 14:05,-27,-27,-28.05,1.05,103125,96075,36375,-10575,YES,58275,YES,23336.9,23303.15,23335.65,23308.65,-1.5,-1.55,-1.55,1.78E-15,4589775,5069400,1203600,-256425,YES,81750,YES,12.65,10.95,12.55,11.05,25.15,22.75,22.6,0.15,44625,44025,48750,-825,N,1500,N,427.3,397.85,398.85,424,-50.2,-67.4,-64.95,2.45,12990,19080,13920,9180,N,-4320,N,51199,51125,51199,51148.8,SELL,exc_loss,01-04-2025 14:05,23185.65,23186.8,23153.15,23156.95
01-04-2025 14:10,8.15,5.85,6.45,0.6,73575,80625,22875,8775,N,0,Y,23318.5,23305,23308.65,23316.8,0.45,0.5,0.5,0,3508050,3706950,572100,91500,Y,-52650,Y,11.7,10.85,11,11.45,-4.15,-4,-4.1,0.1,39150,36825,20100,-2250,Y,2775,N,428.6,415.7,424,419.85,0.95,18.2,10.35,7.85,13170,17970,5040,0,N,-810,N,51159.9,51121.1,51148.8,51149.75,BUY,reverse,01-04-2025 14:10,23157.3,23164.2,23150.3,23161.55
01-04-2025 14:15,-16.9,-19.55,-19.95,0.4,75000,68775,44700,2775,YES,11025,N,23317,23292.35,23314,23297.1,-0.75,-0.75,-0.75,0,3600900,3558450,709125,-88950,YES,23250,YES,11.65,10.6,11.5,10.75,19.4,20.35,20.25,0.1,49125,35400,36300,3975,N,-6825,YES,442.65,417.45,418.45,437.85,-30.95,-28.75,-30.1,1.35,21060,19680,26670,2040,N,6420,N,51159.95,51101.1,51159.95,51129,SELL,reverse,01-04-2025 14:15,23163.1,23163.45,23140.05,23142.3
01-04-2025 14:20,8.95,7.45,8,0.55,91650,63750,33075,-1350,YES,-2100,Y,23311.45,23290,23297.05,23306,0.3,0.25,0.25,0,3658725,3656700,860775,68325,Y,-40575,Y,11.1,10.55,10.7,11,-13.9,-13.1,-13.25,0.15,59475,52125,23475,-3900,Y,3375,N,442.6,422.85,439.15,425.25,31.4,36.2,25.95,10.25,32910,25410,15900,4050,N,5670,N,51170,51124.05,51124.05,51155.45,BUY,reverse,01-04-2025 14:20,23141.95,23158.7,23137.45,23153.3
01-04-2025 14:25,2.5,2.45,1.5,0.95,62025,65625,22725,-2325,YES,-1200,N,23310.4,23300.75,23306,23308.5,-0.1,0,0,0,3579675,3719400,481275,34425,N,1200,YES,11.05,10.6,11,10.9,-4.35,-4.2,-4.15,0.05,45075,32550,11850,-525,N,375,YES,433.5,420,424.35,420,25.55,25.75,21,4.75,15780,14250,2700,-2940,N,-1650,N,51181,51148,51155.45,51181,SELL,reverse,01-04-2025 14:25,23153.2,23156.7,23145.8,23154.75
01-04-2025 14:30,-4,-2,-2,0,68175,63675,44850,-8700,YES,-8175,Y,23327.15,23304.8,23309.05,23305.05,-0.65,-0.5,-0.55,0.05,6282075,5473950,1047000,-90525,YES,82725,YES,11.45,10.25,10.9,10.25,2.4,0.45,0.1,0.35,58575,38175,46650,5925,N,-3375,YES,425,401.6,419.5,421.9,9.1,12.3,15.1,2.8,19560,25050,13380,-4440,N,9120,N,51230,51177.45,51181,51190.1,SELL,exc_loss,01-04-2025 14:30,23154.55,23171.25,23150.25,23154.2
01-04-2025 14:35,10.95,8.75,9.05,0.3,69075,37725,32325,14250,Y,975,N,23317,23298.05,23305.05,23316,0.4,0.3,0.35,0.05,5154225,4551825,1193700,125400,Y,-206850,Y,10.7,9.75,10.3,10.7,-8,-7.7,-7.6,0.1,63375,44925,54450,-1425,Y,1350,N,432,411,420.55,412.55,14.9,14.1,8.25,5.85,14100,37440,8460,4290,N,-2250,N,51205,51153.05,51190.1,51205,BUY,reverse,01-04-2025 14:35,23154,23162.3,23143.65,23160.75
01-04-2025 14:40,2.85,2.3,0.05,2.25,65175,65550,32550,2475,YES,3525,N,23318.85,23301.6,23316,23318.85,-0.2,-0.3,-0.25,0.05,4164600,3639225,804900,-84000,YES,-17025,YES,10.7,9.9,10.65,10.45,-3.55,-2.6,-2.7,0.1,64500,49875,34875,-6150,Y,2475,N,425,409,412.55,409,-6,-10.95,-6.65,4.3,15990,72630,7440,6750,N,3240,N,51218.95,51168.65,51205,51199,SELL,reverse,01-04-2025 14:40,23160.65,23162.45,23147.4,23161.65
01-04-2025 14:45,-1.95,-4.6,-4.25,0.35,64425,55575,24450,8850,N,-825,Y,23318,23306.5,23316.75,23314.8,-0.15,-0.2,-0.2,1.78E-15,4055100,3488475,644850,-20925,Y,8475,YES,10.45,9.9,10.45,10.3,4,3.15,3.05,0.1,69825,40125,37500,-900,N,2175,YES,422.3,408.6,409,413,-12,-15.65,-13,2.65,13680,19860,7260,7440,N,14550,N,51200,51174,51199,51187,no signal,reverse,01-04-2025 14:45,23161.35,23164.55,23151.65,23164.55
01-04-2025 14:50,-6.95,-5.55,-6.7,1.15,184500,123075,105600,-1050,YES,3675,N,23324,23305,23313.05,23306.1,-0.8,-0.85,-0.8,0.05,4426500,3652500,1209300,-99675,YES,104100,YES,10.6,9.45,10.3,9.5,5.7,4.8,4.85,0.05,67500,39450,44625,525,N,-1800,YES,420.85,403.65,412.4,418.1,-16.95,-15.2,-15.9,0.7,12960,34650,12150,14280,N,3450,N,51200,51160.1,51187,51170.05,SELL,exc_loss,01-04-2025 14:50,23164.85,23174.1,23154.85,23155.5
01-04-2025 14:55,6.7,7.1,8.85,1.75,59550,73350,28950,10050,N,13200,N,23318,23305,23308,23314.7,0.2,0.2,0.2,1.78E-15,3523050,3816600,1323525,-2596800,YES,-238650,Y,9.8,8.9,9.5,9.7,-6.95,-6.95,-7.1,0.15,66150,44925,32250,-126000,Y,-3600,YES,424,410.05,418.1,411.15,7.3,5.5,4.9,0.6,16470,16710,5580,4170,N,2970,N,51189,51166.8,51170,51177.3,no signal,not_triggered,01-04-2025 14:55,23154.7,23163.2,23152.4,23161.3
01-04-2025 15:00,6.6,5.55,4.5,1.05,73050,165825,105825,4650,N,-17025,Y,23329,23313.4,23314.7,23321.3,-0.05,-0.25,-0.25,0,4384725,3634050,1096650,2390325,Y,71925,YES,10,9.35,9.75,9.7,-9.75,-8.7,-8.7,5.68E-14,63375,35250,71475,1583100,YES,6000,N,414.8,398.15,411.15,401.4,-12.3,-14.3,-15,0.7,16020,26100,10560,5310,N,12630,N,51194,51150.05,51177.3,51165,no signal,reverse,01-04-2025 15:00,23161.85,23172.5,23154.75,23158.55
01-04-2025 15:05,15.15,13.3,14.65,1.35,85575,111375,167325,-10725,YES,-19350,Y,23339.65,23317.9,23320.85,23336,1,0.8,0.85,0.05,8425200,8700675,1827525,192075,N,-127575,Y,10.65,9.25,9.65,10.65,-15.4,-13.65,-13.7,0.05,63150,47025,96900,0,Y,825,YES,405,386,401.4,386,10,10.75,10.25,0.5,29730,38850,21150,9030,N,15090,N,51187.55,51149.95,51165,51175,no signal,reverse,01-04-2025 15:05,23159.75,23180.35,23158.65,23178
01-04-2025 15:10,-6.5,-9.85,-9.4,0.45,90825,158775,123300,-8475,N,-75,N,23338.5,23324.15,23336.5,23330,-0.55,-0.5,-0.5,0,7990275,8989425,1232925,-194250,YES,147225,YES,10.75,9.75,10.65,10.1,7.25,6.9,7.2,0.3,42750,41625,44400,-3000,Y,-2400,YES,397.1,385.95,386,393.25,16.05,16.25,22,5.75,54540,51630,17280,4830,N,-11220,N,51205,51175,51175,51191.05,SELL,win,01-04-2025 15:10,23178.15,23178.6,23169.9,23174.5
01-04-2025 15:15,-2.45,-2.9,-6.55,3.65,121350,187275,122550,-750,N,-1725,Y,23330.6,23316.55,23325.9,23323.45,-0.75,-0.8,-0.85,0.05,7813050,8222925,2123550,-77100,Y,13800,N,10.35,9.1,10.2,9.45,0,-0.45,-0.8,0.35,40800,90900,90750,450,N,-1800,N,401.4,389,392,392,14.9,17.4,15,2.4,24120,85170,25950,-1410,N,-1380,N,51220,51190.05,51195,51209.9,no signal,open_win,01-04-2025 15:15,23174.9,23177,23161,23171.9
01-04-2025 15:20,-15.05,-13.85,-15,1.15,131475,215550,121125,-15375,YES,-16275,Y,23327.5,23307.6,23325,23309.95,-0.4,-0.35,-0.35,1.78E-15,6619050,7602375,2066325,-54150,Y,-84975,Y,9.7,8.75,9.55,9.15,14.85,14.7,14.85,0.15,49650,86925,91500,18450,N,-6075,YES,413.1,391.75,391.85,406.7,-25,-29.05,-25,4.05,22950,121920,23490,-6000,N,-2910,N,51211,51175.15,51210,51185,no signal,not_triggered,01-04-2025 15:20,23171.65,23171.75,23151.8,23156.5
01-04-2025 15:25,-1.25,0.15,5,4.85,122250,269775,319500,-98625,YES,-98100,Y,23323,23308,23309.8,23308.55,-0.05,-0.2,-0.1,0.1,6957600,5146500,2096550,-926400,YES,-314700,Y,9.9,8.9,9.15,9.1,-0.6,-0.45,0.85,1.3,56025,109575,143175,-1624875,Y,-19725,YES,407.25,395.4,406.6,406,7,7.1,9,1.9,32010,52740,29820,-23910,N,-37680,N,51199,51183.7,51184,51191,no signal,not_triggered,01-04-2025 15:25,23156.1,23182.3,23153.6,23179.7
02-04-2025 09:15,1.35,1.8,1.1,0.7,131625,90000,157275,-52050,N,100350,N,23356.3,23331.2,23335.45,23336.8,3.25,2.9,2.9,7.11E-15,219600,232575,6837000,529275,N,312900,N,69.8,59.2,59.35,62.6,3.15,3.85,3.95,0.1,114300,97050,1843350,237675,N,53775,N,144.3,129.8,136.45,139.6,71.15,62.75,51.9,10.85,35190,28950,53280,240,N,16470,N,51348,51156.05,51223.5,51294.65,no signal,reverse,02-04-2025 09:15,23192.6,23250.6,23188.6,23202.85
02-04-2025 09:20,-18.15,-20.95,-20.85,0.1,118500,88425,181650,16425,Y,22500,N,23338.75,23300.65,23336.8,23318.65,-4.9,-5.35,-5.4,0.05,301800,315300,6589950,110250,N,235500,N,63.65,54.1,62.8,57.9,17.1,19.15,19.2,0.05,152700,154125,5191950,-851475,Y,125925,Y,170.15,140.15,140.25,157.35,-57.85,-64.75,-62,2.75,42510,48420,24480,13920,N,9780,N,51309.4,51189.1,51295.85,51238,BUY,win,02-04-2025 09:20,23205.1,23205.7,23158.45,23175.3
02-04-2025 09:25,61.75,58.45,60,1.55,94500,123300,165300,30375,N,-68025,Y,23385.9,23318.65,23318.65,23380.4,20.5,19.65,19.8,0.15,392775,338475,11491200,121125,N,-232350,Y,80.8,58.3,58.75,79.25,-43.35,-42.45,-42.5,0.05,184800,184500,4660500,375,YES,130425,N,157.15,109.55,156.15,112.8,162,164.15,160.95,3.2,41850,147750,53130,8970,N,-12150,N,51400,51238,51238,51400,no signal,exc_loss,02-04-2025 09:25,23177.45,23251,23176.85,23246.5
02-04-2025 09:30,34.9,34.15,34.45,0.3,117225,170925,228000,38775,N,26925,YES,23414.85,23375,23377.15,23412.05,16.3,15.75,15.8,0.05,349500,381300,16542375,356400,Y,72225,YES,96.2,77.1,79.35,95.65,-19.6,-18.9,-18.9,0,248250,190575,6207525,188775,YES,232350,Y,116.65,93.2,113.2,93.6,83.7,77.7,79,1.3,57120,106350,73470,5250,N,15180,N,51490,51380,51396.3,51480,no signal,exc_loss,02-04-2025 09:30,23246.3,23283.25,23245.95,23279.05
02-04-2025 09:35,-14,-11.7,-12.75,1.05,76500,145950,171750,96225,Y,-75300,Y,23424,23384.5,23414.85,23400.85,-4.65,-4.95,-4.9,0.05,437775,373650,13959675,-154425,YES,239775,YES,100.45,81,95,90.35,6.2,6.75,6.65,0.1,353025,311175,8940450,211800,YES,143775,N,108.75,90.15,93.5,99.7,-33.05,-21.45,-23,1.55,47340,51900,30060,240,N,3540,N,51488,51394.3,51488,51454.95,SELL,win,02-04-2025 09:35,23279.8,23293.65,23250.2,23269.6
02-04-2025 09:40,-36.65,-37.35,-39.95,2.6,76275,107925,116100,-41475,YES,36000,YES,23414.85,23362.65,23401.65,23365,-20.55,-21.1,-21,0.1,462225,560550,11135550,-530400,YES,226425,N,95.2,68.85,90,69.45,18.85,20.15,20.2,0.05,365925,318600,8848425,266550,YES,-202650,YES,121.35,92.2,100.35,119.2,-65.1,-60.15,-56.25,3.9,46260,34740,18660,12300,N,-2100,N,51490,51389.35,51455,51389.9,SELL,win,02-04-2025 09:40,23270.95,23280.65,23233.5,23234
02-04-2025 09:45,-26,-21.25,-21.85,0.6,135300,112275,156975,27825,Y,26325,N,23370,23325,23365,23339,-13.8,-13.3,-13.3,7.11E-15,475200,483975,11803200,334125,Y,223575,N,70.65,51.2,70.65,56.85,20.8,21.05,21.05,2.84E-14,153825,175950,10103700,-204525,Y,-16875,Y,147.45,117.7,117.7,138.5,-105.5,-109.2,-119.85,10.65,31020,57810,52200,-6750,N,24360,N,51397.9,51254,51390,51284.5,BUY,open_loss,02-04-2025 09:45,23233.45,23234.25,23194.45,23204.45
02-04-2025 09:50,2.95,5.15,4.55,0.6,92925,105000,118275,-62850,YES,10350,N,23349.65,23320,23340,23342.95,-2.55,-2.3,-2.3,0,488550,540825,7499550,83550,N,30825,N,59.75,47.65,57.15,54.6,-3,-3.95,-3.85,0.1,173550,213000,5877600,-203100,N,6300,Y,151.3,131.45,137.9,134.9,-27.45,-24.45,-17.3,7.15,84870,21420,24840,-2010,N,9240,N,51300,51239,51285.15,51257.7,no signal,open_win,02-04-2025 09:50,23204.55,23208.1,23183.25,23203
02-04-2025 09:55,39.05,38.3,41.1,2.8,77175,161850,140175,-10500,Y,-5550,Y,23400.7,23340.25,23342.9,23381.95,17.35,18.5,18.5,7.11E-15,394350,492900,12918150,3375,N,-57750,Y,78.9,53.8,54.35,71.7,-29.25,-30.2,-30.3,0.1,217425,218775,5761875,109650,YES,106575,Y,138.05,94.3,135.55,106.3,113.75,110.15,114.6,4.45,30360,29970,17970,12270,N,-1980,N,51385.3,51257.65,51261.25,51375,BUY,not_triggered,02-04-2025 09:55,23202.9,23250.55,23200.2,23244.65
02-04-2025 10:00,-21.95,-21.9,-18.1,3.8,57075,81225,55875,36600,Y,-21825,Y,23383.1,23353.1,23381.95,23360,-8.65,-9.3,-9.4,0.1,491775,435075,8394375,78900,Y,281625,YES,71.25,58.75,71.05,62.4,9.9,10.95,11,0.05,221775,262050,4137750,98400,N,3300,N,125.6,106.25,107.1,117,-61.15,-61.15,-58.7,2.45,20970,36060,12900,-14970,N,-900,N,51387.95,51292.5,51367.8,51306.65,BUY,reverse,02-04-2025 10:00,23244.55,23246.45,23223.15,23231.15
02-04-2025 10:05,2.15,2.9,-1,3.9,65475,133050,59400,3450,N,15825,YES,23375.25,23342.55,23360,23362.15,-0.8,-0.7,-0.65,0.05,464400,394650,5655450,20850,N,91200,N,66.7,54.5,63,62.2,-2.1,-2.65,-2.6,0.05,215625,249150,3371325,-22950,Y,-54825,YES,129.65,110.9,116.4,114.3,43.35,40.25,39.7,0.55,23310,24600,5160,-330,N,-480,N,51350,51300,51306.65,51350,no signal,exc_loss,02-04-2025 10:05,23232.75,23240.25,23216.45,23235.4
02-04-2025 10:10,5.75,3.95,3.9,0.05,56025,112875,56475,7950,N,-13650,Y,23379,23362,23362.15,23367.9,-3.85,-3.75,-3.8,0.05,488400,541800,6135675,-5625,YES,133500,YES,69.8,58.6,62.45,58.6,1.45,1.45,1.4,0.05,202125,207975,2825400,106950,YES,35775,Y,116.9,105.4,113.95,115.4,33.95,11.95,15.35,3.4,33180,29550,11520,16350,N,7590,N,51405,51340.25,51342.9,51376.85,no signal,open_loss,02-04-2025 10:10,23235.55,23248.25,23234.65,23238.85
02-04-2025 10:15,9.05,8.6,8.15,0.45,59175,75900,55425,44925,Y,-15000,Y,23385,23347.05,23367.9,23376.95,6.55,6.35,6.3,0.05,599400,636450,7737750,79950,Y,-116625,Y,71.25,53.95,60.45,67,-5.3,-5.65,-5.75,0.1,236400,256650,3836850,9450,N,17175,N,125,101.65,112.2,106.9,14.55,17.1,20.9,3.8,30870,22410,11100,-3240,N,10500,N,51427.85,51315,51376.85,51391.4,BUY,open_loss,02-04-2025 10:15,23238.15,23255.35,23224.6,23248.65
02-04-2025 10:20,-4.95,-5.05,-5.95,0.9,74625,61800,32925,-9600,YES,1575,N,23388.35,23358.6,23376.95,23372,-4.35,-5.1,-5.15,0.05,705825,663675,6596925,123075,Y,167625,YES,71.25,56.05,66.05,61.7,-0.55,-0.05,-0.05,0,255525,280875,3160125,40575,YES,39750,Y,117.65,101,108.75,108.2,15.95,3.3,9.4,6.1,24900,21870,6330,5550,N,90,N,51417.95,51365,51379.75,51395.7,SELL,reverse,02-04-2025 10:20,23248,23258.65,23230.95,23240.65
02-04-2025 10:25,23.05,23.8,26.3,2.5,51525,71475,49650,2775,N,-22200,Y,23398.7,23372,23372,23395.05,10.7,10.85,10.95,0.1,652200,679200,7774800,136050,N,-255750,Y,75.2,61.6,62,72.7,-15.1,-15.15,-15.2,0.05,277050,271425,4132350,-86700,Y,170775,Y,108,90.45,107.1,92,42,50.55,47.05,3.5,46830,31350,12600,1380,N,-11940,N,51450,51398,51398,51440,BUY,win,02-04-2025 10:25,23240.75,23268.95,23239.75,23267.35
02-04-2025 10:30,-1.95,-1.95,-3.7,1.75,51825,87825,31200,15675,N,-7575,N,23398.65,23375.55,23395.05,23393.1,0.15,-0.5,-0.45,0.05,602775,677400,6905625,-5475,YES,68100,YES,72.5,62.25,72.25,72.4,1.3,2.1,2.05,0.05,327825,318600,4504500,-8175,YES,59400,N,104.2,92.5,92.7,94,23.15,25.05,25,0.05,25110,27960,17520,-4770,N,-2760,N,51469.95,51404.1,51440,51463.15,SELL,reverse,02-04-2025 10:30,23267.75,23270.05,23252.05,23268.9
02-04-2025 10:35,-1.05,-0.95,-1.1,0.15,55050,107925,31425,5100,N,-33825,Y,23395.05,23375.2,23393.1,23392.05,-0.8,-1.45,-1.35,0.1,523575,521400,6054975,60900,Y,102675,YES,72.95,62.35,72.5,71.7,-0.45,-0.1,-0.1,0,336600,302850,3516075,63000,YES,27075,N,105.65,93,94.2,93.75,-48.1,-43.35,-51,7.65,22560,31260,12060,3750,N,-8400,N,51472.95,51389.2,51463.1,51415,no signal,reverse,02-04-2025 10:35,23269.35,23270.5,23251,23267.05
02-04-2025 10:40,0.45,-0.15,2.1,2.25,188925,140850,94050,525,YES,-20025,N,23415,23391.3,23392.15,23392.6,0.6,-0.5,-0.5,0,545625,498675,10186050,-87600,YES,-98550,Y,82.8,68.5,71.3,71.9,-1,-0.2,-0.25,0.05,360300,389700,5470275,174825,YES,98475,Y,96,83.25,93.8,92.8,3.35,-5.2,-0.8,4.4,17790,26460,7320,-1410,N,-2820,N,51478.95,51390,51415,51418.35,SELL,reverse,02-04-2025 10:40,23266.95,23285.1,23262.4,23264.6
02-04-2025 10:45,19.4,17.5,17,0.5,73275,94500,43500,-3150,YES,-14775,N,23414.85,23392.6,23392.6,23412,6.1,5.95,6,0.05,599325,556800,6335325,107925,Y,-23775,YES,80.45,71.7,72,78.1,-6.9,-6.7,-6.75,0.05,358875,359400,3581400,23850,N,180750,Y,93.55,84,92.8,85.9,17.05,25.8,30.3,4.5,20790,27300,14010,8880,N,9000,N,51474.9,51412.7,51418.35,51435.4,no signal,exc_loss,02-04-2025 10:45,23264.4,23285.8,23264.3,23281.7
02-04-2025 10:50,8.45,8,7.7,0.3,167400,140850,195000,-5325,YES,-53700,Y,23433,23403.8,23410.45,23418.9,6.8,6.6,6.6,1.42E-14,573450,500400,11421975,-118425,YES,-258000,Y,92,76.7,78.55,85.35,-4.65,-4.3,-4.3,1.42E-14,382200,442650,6473250,10350,N,105525,N,87,76.1,85.45,80.8,25.9,19.9,14.85,5.05,47370,33600,19170,10740,N,-3300,N,51487.5,51409.1,51438.75,51464.65,no signal,exc_loss,02-04-2025 10:50,23282.25,23302.15,23279.35,23293.7
02-04-2025 10:55,3.1,3.1,4.3,1.2,87750,99075,58275,31800,Y,4950,YES,23428,23405.1,23418.9,23422,-0.65,-1,-1,0,494325,510375,9566100,-42000,Y,78150,YES,89.85,76.6,85.65,85,-1.2,-0.5,-0.55,0.05,506925,471000,5843625,-38400,Y,-18975,YES,88.2,78.4,80.95,79.75,19.35,27.05,22.25,4.8,61260,18090,15270,-660,N,-10200,N,51484,51428.85,51464.65,51484,no signal,exc_loss,02-04-2025 10:55,23294.2,23301.85,23279.55,23292.7
02-04-2025 11:00,-3.35,-5.95,-5.3,0.65,300375,136950,124725,-75225,YES,-8925,Y,23442.05,23411.7,23422,23418.65,-5.3,-4.1,-4.05,0.05,507450,500175,12399600,-52950,YES,95175,N,97.55,78.55,85.8,80.5,3.7,2.65,2.7,0.05,450000,442950,8114850,76875,YES,-9000,N,83.95,70.05,79.65,83.35,-3.25,-11.25,-1.4,9.85,101100,71340,55920,5010,N,960,N,51572.85,51464.65,51485.55,51482.3,SELL,exc_loss,02-04-2025 11:00,23293.15,23311.9,23286.55,23291.6
02-04-2025 11:05,-4.5,-2.3,-2.7,0.4,63525,127425,58575,12675,Y,-23850,Y,23423.9,23405.6,23416.05,23411.55,-0.4,-0.6,-0.55,0.05,613350,565350,6085875,92175,Y,160650,YES,84.9,75.7,81.35,80.95,-1.15,-0.9,-0.9,1.42E-14,428850,405825,5775825,-53700,Y,92400,Y,87.25,79.25,82.4,81.25,-27.55,-14.45,-22.1,7.65,24450,15390,9060,-5970,N,1260,N,51497.1,51432.5,51482.3,51454.75,BUY,reverse,02-04-2025 11:05,23292.15,23297.05,23278.8,23284.6
02-04-2025 11:10,3.6,1.15,2.4,1.25,56625,109425,51525,10800,N,-5625,N,23429.4,23411.55,23411.55,23415.15,-1.55,-1.25,-1.3,0.05,492225,508950,6729450,0,YES,136650,N,86.35,78.45,81.05,79.5,2.55,2.1,2,0.1,415275,389775,4628250,197400,YES,45975,N,84.5,77.2,81.45,84,25,28,35,7,22890,12750,9810,5190,N,8280,N,51511,51450.75,51465,51490,no signal,reverse,02-04-2025 11:10,23285.65,23297.7,23284.5,23287.5
02-04-2025 11:15,-23,-23.75,-20.15,3.6,67800,66750,63900,15600,N,1275,N,23417.1,23383,23415.15,23392.15,-10.2,-11,-10.95,0.05,646575,589125,9123600,-252825,YES,75150,N,82.85,62.65,79.45,69.25,9.25,10.2,10.3,0.1,323175,319275,8977950,20850,N,-283050,YES,101.6,81,83.85,93.1,-53.85,-51.7,-55.9,4.2,17160,18330,9870,6690,N,11970,N,51525,51435,51490,51436.15,no signal,open_loss,02-04-2025 11:15,23287.55,23292.75,23260.5,23269.25
02-04-2025 11:20,11.1,9.5,6.65,2.85,55575,46350,32475,18975,N,2925,N,23414.75,23391.7,23392.15,23403.25,0.15,0.15,0.25,0.1,615075,729075,6704400,60300,Y,86850,N,77.2,67.6,69.4,69.55,-2.75,-2.8,-2.7,0.1,282675,347475,6388050,57975,YES,70275,Y,94.55,81.9,93,90.25,30.3,29.35,31.1,1.75,14460,13710,12960,9660,N,540,N,51489,51437.3,51450.55,51480.85,no signal,reverse,02-04-2025 11:20,23269.5,23287.75,23269.5,23274.45
02-04-2025 11:25,-17.55,-16,-18.3,2.3,53175,37950,42975,-17475,YES,44250,YES,23406,23385.35,23403.25,23385.7,-7,-7.3,-7.35,0.05,677775,629175,5800125,-40350,YES,188775,YES,73.2,62.7,70.55,63.55,5.65,6.7,6.7,1.42E-14,307350,333300,5187150,-65850,Y,-74250,YES,97.15,85.65,90.4,96.05,-51.5,-49.5,-50.1,0.6,21240,13380,7320,-6030,N,-7050,N,51484,51420.05,51480.85,51429.35,SELL,reverse,02-04-2025 11:25,23274.65,23280.95,23262.65,23262.95
02-04-2025 11:30,9.15,14.3,9.85,4.45,42150,57825,27225,11625,Y,-19650,Y,23409.8,23384.05,23391.5,23400.65,6.15,6.15,6.1,0.05,609825,497400,5364300,109050,Y,-125400,Y,72.25,61.8,63.65,69.8,-8.35,-8.45,-8.45,0,298275,361425,5353650,-70800,Y,104100,Y,98.8,84.65,96.15,87.8,15.8,24.4,20.6,3.8,20820,12780,8490,14820,N,8670,N,51459.95,51390,51429.35,51445.15,BUY,exc_loss,02-04-2025 11:30,23263.15,23281.55,23260.75,23278.85
