last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_2,close_2,high,low,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_3,close_3,high,low,,,,,,,,,
21-03-2025 10:00,-11.7,77475,146,80175,191775,-11.1,-12.4,-111600,1.3,0,34725,Y,-14625,Y,23240.13,23286.5,23274.8,23288,23260.6,-5.4,2407800,180,206025,235200,-6.85,-6.9,-29175,0.05,0,107325,Y,45525,YES,152.22,178.7,173.3,180.9,164.3,2.2,3923850,180,293700,359250,3.35,3.35,-65550,1.42E-14,150,-34200,Y,-70350,YES,117.69,95.5,97.7,105.5,95.05,,,,,,,,,
21-03-2025 10:05,15.45,82200,138,76200,188325,11.9,15.25,-112125,3.35,0,10575,N,-9600,N,23242.42,23274.8,23290.25,23294.95,23265.95,5.45,2469375,181,230250,181500,6.9,7.1,48750,0.2,0,366375,Y,-52125,Y,153.28,173.45,178.9,184.4,168.2,-5.8,3499350,181,403800,394725,-6.75,-6.75,9075,0,0,-85350,Y,167625,Y,116.11,97.75,91.95,101.3,88.25,,,,,,,,,
21-03-2025 10:10,-15.3,42375,115,63450,167400,-13,-15.3,-103950,2.3,0,3825,N,26325,YES,23243.37,23290.25,23274.95,23291.4,23265,-9.1,1670850,182,204750,184350,-7.65,-7.7,20400,0.05,150,-18225,YES,109800,YES,153.86,179.5,170.4,180.15,166.65,8.2,2408850,182,378975,387675,7.55,7.55,-8700,0,0,86175,YES,-9150,YES,115.26,91.5,99.7,102.5,91.4,,,,,,,,,
21-03-2025 10:15,0.05,45450,113,56325,139125,0.7,1,-82800,0.3,0,28650,Y,-21450,Y,23244.08,23274.95,23275,23278.75,23262.5,2.5,1369725,181,224475,214950,3.15,3.15,9525,2.84E-14,75,19425,Y,19875,N,154.18,170.35,172.85,173.5,163.6,-2.15,2487000,181,363975,411975,-2.65,-2.65,-48000,0,0,-9675,Y,31950,Y,114.63,99.15,97,104.2,96.35,,,,,,,,,
21-03-2025 10:20,1.3,22125,93,167100,126075,-0.45,1.1,41025,1.55,0,9000,N,9525,YES,23244.51,23275,23276.3,23281.95,23268,-1,1350525,180,236025,215850,-1.35,-1.15,20175,0.2,-75,-525,YES,81000,YES,154.56,171.9,170.9,174.8,166.6,0,1988100,180,371175,391575,-0.05,-0.05,-20400,0,0,30525,YES,38925,N,114.04,97.3,97.3,101,94.7,,,,,,,,,
21-03-2025 10:25,40.75,161850,151,89400,171000,40.85,38.7,-81600,2.15,-150,16800,N,-127875,Y,23249.6,23273.15,23313.9,23316.65,23273.15,27.6,3770550,180,200925,288375,25,25.05,-87450,0.05,0,35625,Y,-368325,Y,156.36,170.75,198.35,198.35,170.6,-14.8,3636150,175,368175,378075,-13.7,-13.65,-9900,0.05,75,-173850,Y,66825,Y,112.55,97.2,82.4,97.2,82.4,,,,,,,,,
21-03-2025 10:30,1.3,108150,166,208575,158175,2.2,4,50400,1.8,0,8625,N,1800,YES,23253.43,23315.25,23316.55,23324,23306,2.75,3209325,182,223125,206625,3.25,3.3,16500,0.05,0,-160275,YES,24975,YES,158.38,196.8,199.55,204.55,191.05,-0.45,3266550,182,589350,356325,-1,-1.05,233025,0.05,0,144450,YES,2475,YES,111.07,83.1,82.65,85.45,81.2,,,,,,,,,
21-03-2025 10:35,13.05,95175,157,105825,173100,12.8,13.05,-67275,0.25,0,19200,N,-18300,Y,23256.75,23318.95,23332,23334.25,23310.05,13.55,2183100,182,147675,209175,13.7,13.55,-61500,0.15,-75,18150,Y,-115275,Y,159.82,198.4,211.95,214.5,194.45,-3.3,2596875,182,440100,499650,-3.2,-3.25,-59550,0.05,0,-79275,Y,22125,N,109.96,83.1,79.8,85.75,79,,,,,,,,,
21-03-2025 10:40,-1.15,83325,164,90075,119400,-5.4,-1.95,-29325,3.45,75,49575,Y,37725,YES,23259.79,23332,23330.85,23338.5,23320.95,-2.75,1460025,181,170775,198675,-3.5,-3.45,-27900,0.05,0,-96825,YES,2625,YES,160.86,211.25,208.5,216.3,205.45,1.55,2249400,181,458700,431475,1.65,1.65,27225,1.42E-14,0,77400,YES,84300,Y,109,79.95,81.5,82.35,77.8,,,,,,,,,
21-03-2025 10:45,34.3,202650,172,293925,288975,33.75,34.35,4950,0.6,300,22575,N,-36900,Y,23267.98,23331.7,23366,23368,23325,31,2460300,180,256950,397500,30.8,30.8,-140550,0,0,6750,Y,-135300,Y,162.99,208.9,239.9,240.85,206.75,-8.45,3160650,178,436275,496575,-8.5,-8.5,-60300,0,-75,-166800,Y,-56475,YES,107.57,81.25,72.8,82.8,72.65,,,,,,,,,
21-03-2025 10:50,5.5,149250,171,305925,267825,4.05,5.45,38100,1.4,0,-71025,YES,33750,YES,23274.39,23366.5,23372,23384,23358.5,3.95,1847775,180,165525,154650,4.6,4.8,10875,0.2,0,-55950,YES,-10650,YES,164.96,240.85,244.8,255.45,235.15,1.5,2568825,175,412050,516975,1.4,1.4,-104925,1.42E-14,-75,100875,YES,20025,Y,106.41,72.8,74.3,75.15,71.25,,,,,,,,,
21-03-2025 10:55,-12.25,93750,163,346500,173025,-12.5,-8.95,173475,3.55,0,36600,Y,12600,N,23277.74,23372,23359.75,23375,23353,-7.8,1013400,180,226875,146325,-8.5,-8.4,80550,0.1,0,-27750,Y,42975,YES,165.9,244.9,237.1,246.95,230.2,0.35,1974450,180,489450,651375,0.55,0.5,-161925,0.05,-75,-32475,Y,51150,Y,105.62,74.25,74.6,76.7,74,,,,,,,,,
21-03-2025 11:00,-5.75,49275,86,57450,96375,-0.95,-1.2,-38925,0.25,0,32625,N,1575,Y,23279.33,23363.75,23358,23365,23352,-1.65,599925,104,81975,98925,-0.95,-1.1,-16950,0.15,-75,-16125,N,-150,Y,166.44,237.35,235.7,238.9,231.65,1.65,1201050,90,181950,274200,1.55,1.55,-92250,1.42E-14,225,83625,YES,-35550,YES,105.16,74.35,76,76.75,74.15,,,,,,,,,
21-03-2025 11:05,-10,63075,148,143625,115725,-7.85,-6.25,27900,1.6,0,-43950,YES,8325,N,23281.41,23360,23350,23379,23348.65,-4.45,836175,181,193275,169275,-4.85,-5.05,24000,0.2,0,-67050,YES,-11175,Y,167.22,235.05,230.6,250.05,229.55,1.65,1717050,181,519000,631575,2.3,2.2,-112575,0.1,-825,-15150,Y,-106275,YES,104.52,76.35,78,78.65,70.95,,,,,,,,,
21-03-2025 11:10,-6.1,78300,167,61125,69225,-0.95,-4.8,-8100,3.85,0,-38325,N,21225,N,23283.37,23355.1,23349,23357.05,23340,-4.7,913650,180,157200,146100,-4.05,-4,11100,0.05,0,8925,Y,25500,YES,167.9,231.05,226.35,232.35,221.9,1.25,2733975,179,672825,706500,1.4,1.4,-33675,1.42E-14,-300,52875,YES,-3750,Y,103.67,78.15,79.4,81.05,75.9,,,,,,,,,
21-03-2025 11:15,11,41775,125,63675,76875,8.7,8.4,-13200,0.3,150,18075,Y,7800,N,23284.38,23349,23360,23361.7,23340,8,574200,179,147750,152475,8.3,8.3,-4725,0,-75,9300,N,5100,N,168.34,226.35,234.35,235.85,223.35,-3.55,1410375,180,454275,611175,-3.3,-3.25,-156900,0.05,525,18825,N,96975,Y,103.25,79.3,75.75,80.9,75.4,,,,,,,,,
21-03-2025 11:20,0,65550,134,77175,175575,-1.7,-2,-98400,0.3,-150,15225,N,-14400,Y,23286.32,23360,23360,23382.3,23353.45,0.25,976350,181,126675,141825,-0.65,-0.65,-15150,0,0,-17775,YES,-5925,Y,169.19,234.3,234.55,249.5,231.6,-0.4,2423475,180,564150,589425,-0.2,-0.25,-25275,0.05,450,-122925,Y,-137550,YES,102.4,75.6,75.2,76,69.5,,,,,,,,,
21-03-2025 11:25,12.1,57300,119,205800,100650,15.6,14.35,105150,1.25,0,-1425,YES,9600,YES,23287.86,23360,23372.1,23377.25,23353.3,7.5,477375,180,149625,178425,8.55,8.6,-28800,0.05,0,15375,Y,-4500,N,169.6,234.55,242.05,245.65,231.35,-1.55,1196850,180,539925,504900,-2.05,-1.95,35025,0.1,225,8625,YES,18525,Y,102.02,75.1,73.55,76.5,71.4,,,,,,,,,
21-03-2025 11:30,15.05,94800,141,130050,176100,13.7,14.85,-46050,1.15,0,6300,N,-32175,Y,23291.02,23372,23387.05,23395.6,23367.75,13.7,983475,180,129450,156900,13.2,13.15,-27450,0.05,0,50850,Y,-28875,Y,170.59,242.15,255.85,262.45,241.5,-4.2,2120550,180,492825,549750,-4.15,-4.25,-56925,0.1,-75,-74775,Y,37425,N,101.25,73.35,69.15,73.65,65.8,,,,,,,,,
21-03-2025 11:35,-4.95,52275,130,120000,104175,-8.7,-9.9,15825,1.2,-300,-48375,YES,20700,YES,23292.65,23383.55,23378.6,23390.55,23377,-10.45,716625,180,243150,139725,-9.5,-9.4,103425,0.1,0,-58500,YES,900,YES,171.28,255.5,245.05,255.95,245.05,3.25,1359225,180,519300,576075,2.95,3,-56775,0.05,0,76950,YES,-48375,YES,100.79,69.1,72.35,72.35,68.65,,,,,,,,,
21-03-2025 11:40,-28.7,70425,133,90000,102825,-28.1,-28.05,-12825,0.05,0,-50175,YES,8550,N,23294.12,23376.75,23348.05,23377.95,23343,-18.45,933900,180,158625,133575,-17.9,-17.75,25050,0.15,0,-891900,YES,33450,YES,171.96,244.5,226.05,246.45,221.5,9.15,2751825,180,453150,483225,9.25,9.25,-30075,0,75,43575,N,24900,Y,100.14,72.35,81.5,82.5,71.95,,,,,,,,,
21-03-2025 11:45,5.65,73575,121,62325,341625,-2.65,0.8,-279300,3.45,0,-9525,Y,65400,YES,23295.41,23348.05,23353.7,23358.95,23342,0.8,541950,176,124875,161625,1,0.95,-36750,0.05,-75,3825,Y,26325,N,172.34,226.85,227.65,236.95,224.3,-0.7,1999050,181,377100,586350,-0.4,-0.3,-209250,0.1,0,5325,N,91800,Y,99.7,81.1,80.4,82.25,75.65,,,,,,,,,
21-03-2025 11:50,15.15,22650,99,55875,78300,14.85,13.4,-22425,1.45,0,44100,Y,-25800,Y,23295.83,23347.85,23363,23363.95,23345.85,8.15,364800,181,130650,168900,8.05,8.2,-38250,0.15,-75,33300,Y,6225,N,172.6,228.35,236.5,237.55,228.1,-4.85,1043475,181,558150,495225,-4.9,-4.9,62925,1.42E-14,-75,-23700,Y,51375,N,99.47,80.1,75.25,80.4,74.95,,,,,,,,,
21-03-2025 11:55,-11.35,17550,75,71775,125400,-8.7,-9,-53625,0.3,0,-28125,YES,12075,YES,23296.18,23363,23351.65,23367,23350.6,-3.45,473250,180,139425,153450,-3.7,-3.7,-14025,2.84E-14,0,-34350,YES,2400,Y,172.95,235.95,232.5,240.9,230.75,2.6,1104900,180,368850,505875,2.4,2.45,-137025,0.05,150,108075,YES,27900,N,99.2,75.3,77.9,78.25,73.45,,,,,,,,,
21-03-2025 12:00,22.95,74250,116,95325,338400,21.8,24,-243075,2.2,0,-7875,Y,24225,N,23297.75,23352.1,23375.05,23379.55,23351.3,14.15,578175,177,153525,173325,13.85,14,-19800,0.15,75,35250,Y,-45000,Y,173.41,233.25,247.4,248,232.55,-7.6,1499475,179,394350,454725,-7.6,-7.65,-60375,0.05,0,-52950,Y,43200,N,98.8,77.75,70.15,78.55,69.7,,,,,,,,,
21-03-2025 12:05,3.1,62550,134,95325,202200,5.45,5.8,-106875,0.35,-75,-2850,N,-4425,Y,23299.25,23377.95,23381.05,23385,23371.4,5.5,495375,181,110700,243375,4.15,4.1,-132675,0.05,75,-5775,YES,-12150,YES,173.83,246.4,251.9,252.65,243.4,-1.6,1072275,182,441900,529275,-1.5,-1.45,-87375,0.05,0,-14700,YES,65775,Y,98.5,70.15,68.55,71.8,67.65,,,,,,,,,
21-03-2025 12:10,-5.55,60750,115,131400,177225,-6.3,-7,-45825,0.7,0,-25650,YES,27075,YES,23300.77,23381.05,23375.5,23391.1,23375,-7.3,541125,181,121500,119175,-6.6,-6.55,2325,0.05,-75,-23700,YES,13125,YES,174.31,251.9,244.6,258.7,243.6,1.9,1422900,181,502575,497850,1.9,1.95,4725,0.05,0,5700,YES,5475,N,98.08,68.65,70.55,70.7,65.05,,,,,,,,,
21-03-2025 12:15,9,32325,100,66375,120600,6.85,6.1,-54225,0.75,0,12525,Y,-14175,Y,23301.5,23375.5,23384.5,23384.5,23371.65,6.85,342975,180,112200,94650,6.45,6.45,17550,2.84E-14,0,31500,Y,-10350,Y,174.59,243.75,250.6,251.75,242.5,-1.85,995550,181,546600,526350,-1.8,-1.75,20250,0.05,-225,-17925,Y,37050,Y,97.81,70.7,68.85,72.8,68.6,,,,,,,,,
21-03-2025 12:20,23.05,188025,153,74775,214725,22.7,24.65,-139950,1.95,0,8775,N,-51075,Y,23306.84,23384.5,23407.55,23420,23382.35,18.55,1102500,181,104100,137850,17.8,17.95,-33750,0.15,0,-54600,YES,-69600,Y,175.75,250.7,269.25,279.9,249.35,-5.9,2940075,181,540675,523650,-5.65,-5.65,17025,7.11E-15,-225,-50250,Y,-43500,YES,96.85,68.85,62.95,69.5,60.05,,,,,,,,,
21-03-2025 12:25,-2.3,106725,162,115875,228825,-1.65,-1.45,-112950,0.2,0,-19200,YES,29100,YES,23309.75,23405.05,23402.75,23415.95,23401.2,0.9,550125,181,129825,107775,2.05,2.1,22050,0.05,0,-7350,Y,29175,YES,176.34,267.75,268.65,279.4,266.4,2.05,1304325,181,477225,471975,1.4,1.4,5250,1.42E-14,0,41475,YES,-114825,YES,96.44,63.3,65.35,65.35,61.2,,,,,,,,,
21-03-2025 12:30,2.25,57675,123,115350,85200,0.3,-0.4,30150,0.7,0,450,N,-7725,Y,23311.18,23402.75,23405,23410,23398.5,0.85,342225,177,99000,83475,-0.15,-0.1,15525,0.05,0,3000,N,11925,N,176.7,268.1,268.95,274.55,264.9,-0.55,927000,179,428100,396375,-0.4,-0.4,31725,1.42E-14,-225,-15225,Y,20850,Y,96.17,65.4,64.85,67.1,63.7,,,,,,,,,
21-03-2025 12:35,9.4,45150,120,315300,210375,11.35,10.8,104925,0.55,0,3825,N,30750,YES,23312.33,23405,23414.4,23417,23400,6.2,392100,179,98475,101475,5.65,5.65,-3000,5.68E-14,-750,7800,N,-11625,Y,177.11,269,275.2,277.25,264.65,-2.2,927000,180,428250,408450,-2.2,-2.15,19800,0.05,1275,88800,YES,67050,Y,95.9,64.45,62.25,66.15,61.65,,,,,,,,,
21-03-2025 12:40,9.65,71775,143,225900,117825,6.15,7.9,108075,1.75,75,1200,YES,-20700,Y,23314.31,23414.4,23424.05,23430,23411.1,7.15,489525,178,108825,126600,7.15,7.2,-17775,0.05,0,-11025,YES,-16725,Y,177.65,276.55,283.7,287,270.9,-2.65,1146300,180,533475,487425,-2.65,-2.65,46050,0,0,-119925,Y,10350,N,95.53,61.85,59.2,63.2,58.7,,,,,,,,,
21-03-2025 12:45,-13.3,56250,128,79800,113700,-11.35,-12.45,-33900,1.1,75,11025,N,40575,YES,23315.74,23424,23410.7,23424,23405.45,-8.3,387075,179,129900,109125,-8.55,-8.7,20775,0.15,-75,-15000,YES,21600,YES,178.06,282,273.7,282,268.2,2.35,1067325,181,565425,448650,2.35,2.35,116775,7.11E-15,0,23025,YES,9675,N,95.21,59.75,62.1,64.25,59.5,,,,,,,,,
21-03-2025 12:50,11.4,75825,128,78375,145425,16.45,11.9,-67050,4.55,0,-1875,YES,-11625,Y,23317.82,23415,23426.4,23437.45,23409.85,11.55,494475,179,126825,94650,12.35,12.45,32175,0.1,0,5625,Y,-25800,Y,178.62,273.85,285.4,291.8,272.5,-3.4,1483125,180,549900,737475,-3.5,-3.5,-187575,0,0,-9000,Y,80700,Y,94.75,62.05,58.65,62.85,57,,,,,,,,,
21-03-2025 12:55,1.1,48150,142,103725,85800,-2.4,1,17925,3.4,0,5700,N,14925,YES,23319.09,23426.9,23428,23434,23415.2,0.95,364875,177,108600,90225,-0.05,-0.05,18375,5.68E-14,0,300,YES,14475,YES,179.03,285.3,286.25,288.8,276.1,0.6,1131675,181,486000,585675,0.9,0.85,-99675,0.05,75,7200,N,-94050,YES,94.4,58.7,59.3,61.05,57.65,,,,,,,,,
21-03-2025 13:00,-17.65,46200,125,91200,183900,-13.75,-17.5,-92700,3.75,0,3975,N,8400,N,23320.19,23428,23410.35,23428,23410.05,-13.45,302850,180,97500,87300,-12.25,-12.2,10200,0.05,75,-13350,YES,23925,N,179.35,286.45,273,286.45,271.2,4.15,981450,179,553350,745125,4.05,4.05,-191775,7.11E-15,0,29325,YES,-47550,Y,94.12,59.65,63.8,64.45,59.5,,,,,,,,,
21-03-2025 13:05,-2.85,50775,117,53850,137775,-3.1,2.4,-83925,5.5,150,-4650,YES,450,Y,23321.31,23410.85,23408,23420.35,23406.1,1,272100,174,95325,86475,0.5,0.3,8850,0.2,0,-4200,N,22275,N,179.63,273.35,274.35,280.7,271.4,0.05,1038375,181,502500,491325,0.05,0,11175,0.05,-75,24975,N,-6600,Y,93.85,63.6,63.65,64.4,61.05,,,,,,,,,
21-03-2025 13:10,-12.65,64725,126,60825,128625,-12.55,-17.35,-67800,4.8,75,-21300,YES,9450,N,23322.54,23407.6,23394.95,23414.1,23385.65,-14.95,544200,179,96225,91125,-15.95,-15.7,5100,0.25,0,-39300,YES,3375,N,180.13,274.45,259.5,274.65,254.2,3.65,1655325,180,449550,583725,4.45,4.4,-134175,0.05,0,-10575,Y,-201375,YES,93.45,63.75,67.4,68.95,62.6,,,,,,,,,
21-03-2025 13:15,0,99600,157,127950,109050,-2.85,-5.35,18900,2.5,0,-9075,N,28650,N,23323.89,23390,23390,23395.95,23372,-1.25,624975,180,98475,79125,-1.85,-1.9,19350,0.05,0,-4425,Y,1650,Y,180.6,259.5,258.25,261.5,242.45,0.6,2873175,180,537225,480825,0.85,0.8,56400,0.05,0,4800,N,54525,Y,92.91,67.35,67.95,73.65,67.2,,,,,,,,,
21-03-2025 13:20,18.9,48900,137,81375,128250,18.2,18.85,-46875,0.65,-75,1575,N,4500,N,23324.79,23390,23408.9,23411.05,23389.35,11.4,460200,178,146625,85500,10.25,10.45,61125,0.2,0,9750,N,1200,Y,181.02,257.8,269.2,271.6,257.8,-4.75,1704225,180,516750,435675,-5.1,-5.1,81075,7.11E-15,0,33375,YES,54225,N,92.52,67.95,63.2,67.95,62.2,,,,,,,,,
21-03-2025 13:25,11,52200,127,72075,117525,10,11,-45450,1,-75,3300,N,28650,YES,23325.87,23408.9,23419.9,23422,23407,7.8,365475,178,124950,133425,8.6,8.6,-8475,5.68E-14,0,-825,YES,-12225,Y,181.38,269.1,276.9,281,269.1,-3.6,1338525,181,534450,612825,-3.7,-3.7,-78375,7.11E-15,-525,-34050,Y,75375,Y,92.17,63,59.4,63,58.3,,,,,,,,,
21-03-2025 13:30,-44.35,79350,156,133050,86100,-41,-42.95,46950,1.95,0,-27000,YES,13500,N,23326.89,23419.9,23375.55,23420,23365,-34.8,716775,181,98625,107475,-33.85,-33.7,-8850,0.15,0,-50700,YES,10800,YES,181.93,277.3,242.5,277.3,234.8,12.25,2965050,181,466800,623175,11.85,12,-156375,0.15,0,37275,YES,-171375,YES,91.61,59.3,71.55,74.3,59.3,,,,,,,,,
21-03-2025 13:35,-18.05,108150,167,155775,60525,-19.05,-17.6,95250,1.45,75,-36150,YES,24150,N,23327.66,23377.05,23359,23377.05,23350,-14.85,917475,180,115500,101775,-13.65,-13.7,13725,0.05,0,-9825,Y,28125,N,182.42,244.15,229.3,244.15,222.7,4.25,3800475,181,525975,446175,4.1,4.15,79800,0.05,0,54975,N,-19725,Y,91.11,70.95,75.2,77.65,70.95,,,,,,,,,
21-03-2025 13:40,7.25,78975,154,87450,85350,8.2,11.5,2100,3.3,-75,-3225,Y,37875,N,23328.22,23359,23366.25,23383.95,23344.15,7.5,883425,180,108825,134325,8.25,8.1,-25500,0.15,150,-3225,N,4800,N,182.89,229.5,237,247.05,219.7,-4.55,3391650,180,515175,535200,-5.15,-5.25,-20025,0.1,300,-39825,Y,-26025,YES,90.66,75.3,70.75,80.2,65.55,,,,,,,,,
21-03-2025 13:45,-30.9,84675,140,99225,80850,-34.8,-32.85,18375,1.95,0,1875,N,6600,N,23328.6,23366.85,23335.95,23373.35,23331.5,-26.2,729000,180,83400,92550,-25.3,-25.1,-9150,0.2,0,-30675,YES,10350,N,183.21,238.45,212.25,239.4,211.4,11.95,2601150,180,515100,485850,11.35,11.4,29250,0.05,-825,19725,YES,-170025,YES,90.39,70,81.95,83.4,70,,,,,,,,,
21-03-2025 13:50,-30.65,176550,174,242250,448200,-28.85,-28.9,-205950,0.05,0,-15825,YES,25875,N,23328.37,23334.15,23303.5,23340.75,23303,-19.15,1400100,181,117975,122775,-19.55,-19.45,-4800,0.1,150,-25425,N,18300,N,183.51,212.25,193.1,216.6,191.6,8.2,6078075,181,377775,368100,8.45,8.5,9675,0.05,0,68175,YES,-141075,Y,90.18,82.2,90.4,91.2,79.15,,,,,,,,,
21-03-2025 13:55,41.15,123900,164,91425,106275,37.7,39.55,-14850,1.85,-75,46050,Y,-14175,Y,23328.08,23301.7,23342.85,23342.85,23294.9,26.15,1443300,181,128325,208650,25.1,25.1,-80325,2.84E-14,0,54900,Y,-20175,Y,183.79,192.7,218.85,218.85,188.6,-15.25,4407600,181,368400,398850,-15.1,-15.05,-30450,0.05,150,-138750,Y,98775,Y,90.04,90.3,75.05,93.1,75.05,,,,,,,,,
21-03-2025 14:00,11.15,116250,163,87525,97500,11.2,11.15,-9975,0.05,0,-5550,YES,30150,YES,23328.61,23342.85,23354,23365,23336,4.3,1238700,182,104025,114150,4.65,4.65,-10125,0,0,225,YES,12150,YES,184.28,218.35,222.65,233.25,210.7,-1.85,3385200,182,489900,469500,-1.4,-1.4,20400,1.42E-14,-225,114000,YES,9375,N,89.66,75,73.15,79.5,68.35,,,,,,,,,
21-03-2025 14:05,14,69300,150,116025,126900,15.65,16.8,-10875,1.15,0,-5475,N,36300,N,23329.09,23354,23368,23375,23350.15,9.4,722475,181,103425,118050,9.9,9.9,-14625,0,75,-1200,YES,-19350,Y,184.61,224.2,233.6,238.65,222.05,-4.6,2017425,181,546750,530400,-4.95,-5.05,16350,0.1,0,12600,N,31800,Y,89.38,72.9,68.3,73.45,65.4,,,,,,,,,
21-03-2025 14:10,-3,68025,137,105450,97725,-3.9,-3.85,7725,0.05,0,6000,N,-3750,Y,23329.61,23368,23365,23378.5,23355,-1.3,665025,181,186150,190725,-2.35,-2.45,-4575,0.1,-75,-13125,YES,-3150,N,184.93,233.6,232.3,242.1,225.75,0.9,1962525,181,585525,474750,1.2,1.2,110775,0,75,-25125,Y,20550,N,89.12,68.3,69.2,71.95,64.4,,,,,,,,,
21-03-2025 14:15,15,52050,135,95175,65550,16.45,19,29625,2.55,75,-28350,YES,4425,N,23330.04,23365,23380,23385.15,23363.3,11.5,723600,181,177750,167400,12.85,12.7,10350,0.15,0,24225,Y,21000,YES,185.3,232.1,243.6,246.15,232.1,-6.85,1982175,181,485025,485475,-7.1,-7.05,-450,0.05,0,-5175,N,120450,Y,88.81,69.1,62.25,69.1,61.2,,,,,,,,,
21-03-2025 14:20,19.45,89025,151,188250,162300,20.05,18.6,25950,1.45,75,-2325,Y,-14325,Y,23331.07,23380.55,23400,23405.7,23376,13.95,808650,182,128175,111825,14.15,14.05,16350,0.1,75,-3675,YES,-32475,Y,185.81,243.4,257.35,261.05,240.5,-3.2,2304600,182,543525,586125,-3.5,-3.55,-42600,0.05,0,-63450,Y,14925,N,88.4,62.25,59.05,64.2,58.15,,,,,,,,,
21-03-2025 14:25,9.95,60300,147,128475,390750,12.8,9.05,-262275,3.75,0,2400,N,-600,N,23331.85,23400,23409.95,23411,23391.45,10.7,693075,179,109050,126075,10.65,10.75,-17025,0.1,0,68325,Y,-5850,YES,186.3,256.95,267.65,269.25,255,-2.25,1569450,180,588375,805275,-2.55,-2.5,-216900,0.05,-75,-62475,N,26100,N,88.11,59.05,56.8,61.4,56.3,,,,,,,,,
21-03-2025 14:30,-23.2,51975,142,68175,218550,-21.65,-23.85,-150375,2.2,0,52800,Y,1125,N,23332.46,23408.7,23385.5,23411,23385.3,-17.05,552450,181,92925,100575,-16.35,-16.4,-7650,0.05,0,-109500,YES,18825,YES,186.67,266.7,249.65,266.7,249.65,6.75,1668450,181,593850,583950,6.65,6.65,9900,7.11E-15,300,74175,YES,-55275,YES,87.83,57.2,63.95,63.95,57.2,,,,,,,,,
21-03-2025 14:35,7.65,35550,130,51750,93075,7.6,12,-41325,4.4,0,8250,N,3900,N,23332.82,23385.45,23393.1,23400,23380.2,6.3,449025,181,96075,105600,5.7,5.75,-9525,0.05,0,20925,Y,-30000,Y,186.94,249.2,255.5,257,246.9,-3.9,1695600,181,624225,534900,-4.1,-4.15,89325,0.05,450,-12450,Y,80850,Y,87.56,64,60.1,65,58.85,,,,,,,,,
21-03-2025 14:40,-10.8,47175,130,55125,118425,-10.75,-13.9,-63300,3.15,0,225,YES,2175,Y,23333.24,23393.05,23382.25,23399.75,23372.6,-8,522750,178,104025,97125,-8,-7.8,6900,0.2,75,-24675,YES,2025,YES,187.23,255.5,247.5,256.1,238.35,3.15,1859250,178,499500,545175,3.15,3.15,-45675,7.11E-15,0,27825,YES,-10125,YES,87.29,59.9,63.05,66.75,59.4,,,,,,,,,
21-03-2025 14:45,-14.6,42450,141,69000,94425,-9.55,-9.45,-25425,0.1,0,-31125,YES,14400,N,23333.55,23384.7,23370.1,23386.4,23365.1,-11,474675,178,125850,118725,-10.65,-10.55,7125,0.1,75,750,Y,16425,N,187.46,247.5,236.5,247.7,232.25,3.6,1770300,181,513975,630075,3.1,3.05,-116100,0.05,0,48150,YES,-5775,N,87.06,63.2,66.8,68.65,63.05,,,,,,,,,
21-03-2025 14:50,7.9,33450,133,77475,99450,7.95,6.1,-21975,1.85,0,12750,Y,9600,N,23333.82,23370.1,23378,23390,23366,5.95,449100,178,99525,115575,6.75,6.7,-16050,0.05,0,-3825,YES,150,Y,187.69,236.6,242.55,249.2,233.4,-3.55,1842375,180,516675,466350,-3.55,-3.6,50325,0.05,150,-69750,Y,16275,Y,86.81,66.75,63.2,68.05,60.65,,,,,,,,,
21-03-2025 14:55,1.75,44475,127,115875,61650,-3.3,-3,54225,0.3,0,-8025,YES,-21750,Y,23334.19,23378,23379.75,23390.05,23373.2,-2.2,317925,178,84975,123825,-1.7,-1.65,-38850,0.05,0,-2250,N,-4200,Y,187.85,242.75,240.55,249,238.25,1.6,1306800,182,469275,480225,1.8,1.9,-10950,0.1,-225,900,YES,-26775,YES,86.63,63.4,65,66,60.9,,,,,,,,,
21-03-2025 15:00,-8.45,108975,171,158550,82200,-7,-9.1,76350,2.1,225,-14325,YES,2700,YES,23334.91,23377,23368.55,23381.5,23362,-9.95,591825,180,124425,88125,-9.75,-9.65,36300,0.1,0,-28725,YES,-4575,Y,188.12,240.65,230.7,242.25,230.7,2.3,2016975,180,423975,615750,1.95,1.9,-191775,0.05,0,26175,YES,-145500,YES,86.39,64.95,67.25,68.9,62.8,,,,,,,,,
