last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
23-05-2025 13:10,-16.1,-13.5,-15.1,-900,-1032.4,30075,-6825,YES,-4725,YES,0.42,24943.1,24927,23-05-2025 13:10,-8.75,-9.1,-9.1,-6975,-345.15,39675,225,N,675,N,441.35,432.6,442.55,426.95,0.29,23-05-2025 13:10,2.55,2.85,2.85,-20475,-106.95,60000,44475,YES,-1350,YES,98.5,101.05,102.2,97.95,-0.11
23-05-2025 13:15,2.9,-0.7,1.9,-12825,-1024.9,30900,15225,Y,14025,N,0.72,24927,24929.9,23-05-2025 13:15,-2.9,-1.95,-1.7,-18300,-360.2,45525,3675,N,-2175,Y,432.35,429.45,438,420.9,0.28,23-05-2025 13:15,-0.55,-0.45,-0.55,-10050,-102.3,61950,-12150,Y,25425,Y,101.45,100.9,103.65,98.75,-0.15
23-05-2025 13:20,6.7,8.9,9.8,-5175,-1401,42750,-1350,YES,-9600,Y,0.83,24929.9,24936.6,23-05-2025 13:20,8.05,7.2,7.35,-13500,-332.15,39900,75,YES,-1425,N,429.4,437.45,440,429.4,0.18,23-05-2025 13:20,-1.95,-2.4,-2.35,-44475,-91.8,46725,-675,N,-4950,YES,100.4,98.45,100.45,97.2,-0.08
23-05-2025 13:25,-14.8,-12.3,-12.4,29475,-1086.1,32850,-3375,YES,-975,N,0.64,24936.6,24921.8,23-05-2025 13:25,-10.9,-12.2,-12.25,900,-328.15,35325,-2625,YES,7050,N,437.45,426.55,438.1,425.4,0.22,23-05-2025 13:25,3.3,3.45,3.4,-25500,-97.35,70200,7350,N,-21900,YES,98.4,101.7,102.35,98,-0.1
23-05-2025 13:30,3.1,-1.4,-2.6,23850,-1089.2,32625,15675,N,-1200,Y,0.55,24921.8,24924.9,23-05-2025 13:30,-0.45,-1.1,-1,26250,-342.35,76050,-7500,YES,2325,Y,428.45,428,435,411.35,0.33,23-05-2025 13:30,0.3,0.1,0.1,-112650,-109.9,65250,4350,N,-46350,YES,101.7,102,105.95,99.75,-0.17
23-05-2025 13:35,-10.2,-5.4,-5.1,3000,-1032.5,35550,2625,YES,-7725,Y,0.49,24924.7,24914.5,23-05-2025 13:35,-8.35,-8.35,-8.1,-7125,-322.9,71775,1125,N,450,Y,427,418.65,429.2,416.1,0.24,23-05-2025 13:35,-0.65,-0.8,-0.75,75075,-109.2,68775,-24225,Y,15675,Y,101.95,101.3,105.05,98.35,-0.16
23-05-2025 13:40,-30.3,-30.9,-30.4,46350,-1365.7,40350,-35400,YES,11100,N,0.86,24916.1,24885.8,23-05-2025 13:40,-24.55,-23.1,-23,-30075,-370.3,47325,-750,YES,750,N,418.65,394.1,422,388,0.44,23-05-2025 13:40,6.7,6.2,6.25,-18450,-120.45,61350,3900,YES,-38775,YES,101.3,108,111,100.05,-0.23
23-05-2025 13:45,1.5,1.1,1.4,12375,-1464,35850,20550,Y,-5625,Y,0.47,24885,24886.5,23-05-2025 13:45,-2.65,-2.85,-2.95,-24225,-345.55,42825,6150,N,6975,N,393.65,391,403.6,381,0.45,23-05-2025 13:45,-1.2,-1.45,-1.4,-10200,-123.9,63450,-4875,Y,-7875,Y,107.4,106.2,112.8,101.55,-0.22
23-05-2025 13:50,21.4,20.5,19.1,23775,-1194.3,43725,22725,N,-18450,Y,0.41,24886.5,24907.9,23-05-2025 13:50,16.35,14.05,14.1,-17025,-307.15,49050,300,YES,5850,N,391,407.35,419.35,389.8,0.47,23-05-2025 13:50,-6.25,-6.25,-6.3,-102000,-114.4,58350,-94950,Y,-20775,YES,106.15,99.9,107,92.3,-0.3
23-05-2025 13:55,7,6.1,6.9,17475,-1098.6,30900,-1650,YES,18825,YES,0.37,24907.9,24914.9,23-05-2025 13:55,0.2,1.45,1.45,-22125,-355.2,65400,-7275,YES,-3600,Y,407.05,407.25,417,398.95,0.23,23-05-2025 13:55,-5.65,-5.85,-5.7,22650,-115.5,65325,-14025,YES,-4275,N,100,94.35,101.9,92.25,-0.23
