last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_buy_diff,n_sell_diff,ce_buy_diff,ce_sell_diff,pe_buy_diff,pe_sell_diff,n_bid_diff,n_ask_diff,ce_bid_diff,ce_ask_diff,pe_bid_diff,pe_ask_diff,percentage
02-01-2025 14:25,-0.2371377270457967,-0.44304828512638433,-0.25672771017392854,0.4283350697887952,-0.46563013099365874,-0.3383223184710584,0.8627398408522996,-0.4780418274029071,-0.4411701622796258,6075,5800,-1737750,9675,-180450,-125700,350.0,-950.0,-600.0,-150.0,20475.0,-375.0,43.90170080149394
02-01-2025 14:30,0.9371023185967258,0.20230092638836744,0.21367249161045743,-0.9317470229022563,0.10839778668861544,-0.2772572705436267,0.39495219555770184,-0.8072213608689442,-0.754617674620734,11275,19150,-691800,4725,225675,155400,0.0,-100.0,300.0,225.0,160725.0,102075.0,51.41410053086033
02-01-2025 14:35,-0.3295728407934587,-0.5184696521207129,-0.07149366299407704,0.30553706999163555,-0.7184164174593322,-0.4009423242815369,0.7942693417076333,-0.9462221879913936,-0.7974935759022582,-6600,6650,-651450,-1875,-1569300,505425,-225.0,1975.0,600.0,-150.0,91200.0,85500.0,54.249078591578204
02-01-2025 14:40,0.5119342521063953,-0.18279702876752119,0.2558688697376022,0.286530436466408,-0.5610958964737762,-0.05051765667710739,0.8080657300740758,-0.7800942925122611,-0.7089831855335205,1625,-4375,-2067900,9375,-1224450,148350,25.0,-50.0,-975.0,-375.0,-13425.0,44625.0,46.065414981651855
02-01-2025 14:45,0.9270347064555271,-0.8766602691071701,-0.839755632950311,-0.6486324895936629,-0.9492853122113037,0.5412061739380464,0.21684050640714322,-0.6766791944690529,0.20303394955701887,9100,-26900,-911775,-31575,-33225,-525300,400.0,600.0,-150.0,300.0,-29475.0,-82950.0,65.32364705210263
02-01-2025 14:50,0.2097337903634905,-0.6232625741151642,-0.1082030701944948,-0.5197559183631978,-0.003981888662624326,-0.7165801373276731,0.5057464510270184,-0.542078206440359,-0.5359542205796557,6975,-25500,-1452150,4950,-1554075,364350,-400.0,-1475.0,-75.0,-1125.0,4575.0,29925.0,41.83662507859642
02-01-2025 14:55,-0.36943403434144617,-0.29309140249240356,0.058906399691949274,0.346442356559426,-0.6885115392288731,-0.5280596091575336,0.6456471633745198,-0.7725825032305156,-0.5407519992576,9425,-21300,-955425,-13650,-308400,-206250,-375.0,700.0,375.0,225.0,116475.0,9750.0,47.14918897038075
02-01-2025 15:00,0.12321589637803823,-0.683887350173865,0.36181052695475463,0.5047423964248067,-0.5701975996681952,-0.6159581762297917,0.9276095148535679,-0.887478129525046,-0.8530450451667796,3125,17000,-2347275,7800,-2076750,86250,-2025.0,-975.0,300.0,675.0,88575.0,108000.0,61.42160705972049
02-01-2025 15:05,0.5229757986528549,-0.6270051882274351,-0.19029963352052856,-0.2602039511812537,-0.2986634637412884,-0.23581898735567094,0.9146906306227978,-0.061173414008632715,0.174794680215259,12425,2025,-2024925,-2250,-8429400,65475,925.0,1025.0,-450.0,-450.0,1039725.0,283275.0,36.50695275028579
02-01-2025 15:10,0.42800128723713293,-0.3481953436019719,-0.17700799805160908,0.5329610826603339,-0.7577432897433745,-0.3823184407309507,0.7605693856278771,-0.13388511419922713,-0.23166779151816258,-7650,5600,-1614975,10350,-3301725,501675,1175.0,-1000.0,-300.0,975.0,2470350.0,366225.0,41.69277481522933
02-01-2025 15:15,0.39238458521508984,-0.6372253140031804,-0.7105803115739994,-0.3296859441078753,-0.6773317259470745,0.5777375173921621,0.10866726125000982,0.25199733844186606,0.6251204676184984,6000,-16175,-593475,-6225,-2349450,-190950,1150.0,100.0,1950.0,0.0,-1508325.0,7275.0,47.89700517277507
02-01-2025 15:20,-0.3139622856201974,0.37886301645518283,-0.6558485439743564,0.16569650448665169,-0.049591858128761115,0.4399829165019955,0.7105381940310364,-0.6871029011984489,-0.8877956434090369,-9900,42675,-480075,-8625,-3615000,477450,-150.0,-1100.0,15825.0,75.0,737400.0,316275.0,47.659798486729635
02-01-2025 15:25,0.742897777138724,-0.07088481950370222,0.4448568248114093,0.2602995287979264,0.5432401680265977,0.71657150957737,0.46355179932587076,0.4261153399519433,0.9165342002868966,-80250,-45650,-12246600,-40125,-2396625,-2130150,-2050.0,1300.0,-2400.0,-5100.0,-2396625.0,-1289325.0,50.94391074911599
